Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,PolarityPAScore,Prob_Pos,NB_Sent,Score,wc
rep,4,508,218,KASICH,"I want to give you a little trip around the world. I served on the Defense Committee for 18 years. In the Ukraine, arm the people there so they can fight for themselves. In the eastern part of Europe, make sure that Finland and the Baltics know that if the Russians move, we move.",0.5,0.8586568378003722,pos,2,0
rep,4,509,218,KASICH,"In Syria, yes, a no-fly zone in the north on the Turkish border, a no-fly zone on the south on the Jordanian border. Anybody flies in the first time, maybe they can fly out. They fly in there a second time, they will not fly out.",0.0,0.5371209291843404,pos,2,0
rep,4,510,218,KASICH,And it also becomes a sanctuary for the people to be. And it also sends many messages in the Middle East that we're still involved.,0.25,0.664075677113169,pos,2,0
rep,4,511,218,KASICH,"Saudi Arabia, cut off the funding for the radical clerics, the ones that preach against us. But they're fundamentally our friends. Jordan, we want the king to reign for 1,000 years. Egypt, they have been our ally and a moderating force in the Middle East throughout their history.",0.0,0.8696544929943877,pos,2,0
rep,4,512,218,KASICH,"In the groups -- in the countries of the Gulf states of Bahrain, the Cleveland Clinic is opening an operation. Clearly we see the same with them. And in Israel, we have no better ally in the world, and no more criticizing them in public, we should support them.",-0.16666666666666666,0.9051281253565532,pos,2,0
rep,4,513,218,KASICH,"And finally China, China doesn't own the South China Sea, and I give the president some credit for being able to move a naval force in there to let the Chinese know that we're not going to put up with it any more.",0.32,0.9876137781762276,pos,2,0
rep,4,514,218,KASICH,"And in the trade agreement, the TPP, it's critical to us, not only for economic reasons and for jobs, because there are so many people who are connected to getting jobs because of trade, but it allows us to create not only economy alliances, but also potentially strategic alliances against the Chinese. They are not our enemy, but they are certainly not our friend.",0.1,0.983585620612684,pos,2,0
rep,4,515,218,KASICH,"And finally, I will say to everyone in this room, we have been talking about taxes and economics. When the fall comes, and we run against Hillary, which will be a disaster if she got elected. I have two 16-year-old girls, and I want this country to be strong.",0.0,0.4943661917956688,neg,2,0
rep,4,516,218,KASICH,"We make promises we can't keep under the bright light of the fall, we will have trouble. We must make sure that economic programs and our military programs are solid. I served in Washington as the chairman of the Budget Committee, and we got the budget balanced.",0.0,0.8784099048620005,pos,2,0
rep,4,517,218,KASICH,"And in Ohio, as the CEO, and guess what, we have got to have a CEO mentality and a way to beat Hillary Clinton and the Democracies in the fall. And our ideas have to add up. They have to be solid. And people have to know we have the confidence to lead America.",0.0,0.23418264658611304,neg,2,0
rep,4,518,218,KASICH,"And as president, I will lead this country, as I have before in Washington and in Ohio, and will return both on domestic and international affairs. And I appreciate the opportunity to speak this time, Gerry.",0.0,0.941886307140881,pos,2,0
rep,4,519,218,KASICH,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,520,219,BAKER,"Thank you, Governor. Plenty of opportunities. Thank you.",0.0,0.5338983050847464,pos,2,0
rep,4,521,219,BAKER,Neil?,0.0,0.5731707317073168,pos,2,0
rep,4,522,220,CAVUTO,"All right. And look at the time, look at the time. You are watching FOX Business, we'll take a break. Stick around.",0.0,0.6017864112725738,pos,2,0
rep,4,523,220,CAVUTO,(COMMERCIAL BREAK),0.0,0.5271654564315359,pos,2,0
rep,4,524,221,BAKER,"Welcome back to the Republican presidential debate, live from Milwaukee.",0.3121212121212121,0.7778769592003272,pos,2,0
rep,4,525,221,BAKER,"Now let's get straight back to the questions, and Governor Bush.",0.1,0.7656646061566785,pos,2,0
rep,4,526,221,BAKER,"Governor, Hillary Clinton recently said that if we had another financial crisis like the one in 2008, she wouldn't bail out the banks. Would you?",0.0,0.7701768940486703,pos,2,0
rep,4,527,222,BUSH,"We're not -- we shouldn't have another financial crisis. What we ought to do is raise the capital requirements so banks aren't too big to fail. Dodd-Frank has actually done the opposite, totally the opposite, where banks now have higher concentration of risk in assets and the capital requirements aren't high enough. If we were serious about it, we would raise the capital requirements and lessen the load on the community banks and other financial institutions. This vast overreach has created a huge problem for our country, and Hillary Clinton wants to double down on that.",0.05857142857142857,0.8403815626924012,pos,2,0
rep,4,528,222,BUSH,"I was in Washington, Iowa, about three months ago talking about how bad Washington, D.C., is. It was -- get the -- kind of the -- anyway. We had...",-0.6999999999999998,0.8717166775641735,pos,2,0
rep,4,529,222,BUSH,(LAUGHTER),0.0,0.375,neg,5,0
rep,4,530,222,BUSH,"It -- and I talked to a banker there. This is a bank that had $125 million of assets, four branches. Their compliance costs because of Dodd-Frank went from $100,000 to $600,000 in a two-year period. The net effect of that is -- and they had -- they had not one loan that went bad during the financial crisis. They knew -- they knew their borrowers. They gave back to the community. They were engaged in the community. And imagine America without its community banks. Well, that's what's happening because of Dodd-Frank. That's -- that's my worry. My worry is that the real economy has been hurt by the vast overreach of the Obama administration.",-0.2333333333333333,0.4717787631038436,neg,2,0
rep,4,531,222,BUSH,"And Hillary Clinton, she wants to double down on that. She wants to create even more so. She is a captive of the left of her party to the point now where she is -- she was for the trade agreement in -- the Pacific agreement. Now she's against it. She was -- hinted she was for the XL pipeline. Now she's opposed to it. All the things that would create sustained economic growth she's now doubling down against it.",0.1,0.7663830107267647,pos,2,0
rep,4,532,223,BAKER,"But, Governor, but can I just quickly -- did -- you can't seriously guarantee that there won't be another financial crisis, can you?",0.0,0.4046809543209374,neg,2,0
rep,4,533,224,BUSH,"You could, if you were serious about...",-0.3333333333333333,0.4052818567147107,neg,2,0
rep,4,534,225,BAKER,Ever? There will never be another financial crisis?,0.0,0.6583563596630123,pos,2,0
rep,4,535,226,BUSH,"No, I can't say that. But I can say, if you created higher capital requirements, that's the solution to this, not having concentration of assets. The bigger banks now have more and more control over -- over the financial assets of this country. And that is the wrong approach to take.",0.25,0.8916686222184582,pos,2,0
rep,4,536,227,BAKER,"Dr. Carson, if I may, just on that point, despite measures taken, as the governor says, since the crisis to make the financial system safer, the major banks in the U.S., many of them are actually bigger than ever. Asset held by JPMorgan Chase, for example, the very largest bank, have increased by nearly 40 percent to over $2.6 trillion. Do you think JPMorgan and the other big banks should be broken up?",0.140625,0.986059202975558,pos,2,0
rep,4,537,228,CARSON,"Well, I think we should have policies that don't allow them to just enlarge themselves at the expense of smaller entities. And certainly some of the policies, some of the monetary and Fed policies that we're using makes it very easy for them, makes it very easy for the big corporations, quite frankly, at these very low interest rates to buy back their stock and to drive the price of that up artificially. Those are the kinds of things that led to the problem in the first place.",0.10585034013605442,0.8851590029232329,pos,2,0
rep,4,538,228,CARSON,"And I think this all really gets back to this whole regulation issue which is creating a very abnormal situation. This country was -- declared its independence in 1776. In less than 100 years, it was the number-one economic power in the world. And the reason was because we had an atmosphere that encouraged entrepreneurial risk- taking and capital investment. Those are the fuels that drive it.",0.0,0.9423531381338984,pos,2,0
rep,4,539,228,CARSON,"And what we've done now is let the creep of regulation turn into a stampede of regulations, which is involved in every aspect of our lives. If we can get that out, it makes a big difference. And even for the average person, every single regulation costs money. And it's shifted to the individual.",0.0,0.9475115348107755,pos,2,0
rep,4,540,228,CARSON,"So -- and it hurts the poor and the middle class much more than it does the rich. They go into the store and they buy a bar of soap, it costs 10 cents more, they notice it. And the middle class, when they come to the cash register, have a whole cart full of things that cost 5, 10 or 15 cents more, they notice it. It is hurting the poor.",0.2625,0.13949603914820233,neg,2,0
rep,4,541,228,CARSON,"Bernie Sanders and Hillary Clinton won't tell you that that's the thing that's really hurting middle class in the core. They'll say it's the rich, take their money, but that won't help. You can take all of the rich's money and it won't make a dent in the problem that we're having. We have to come back to the fundamental principles that made America great.",0.1,0.4883201764011568,neg,2,0
rep,4,542,228,CARSON,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,543,229,BAKER,"But just to be clear, just -- just to be clear, then, you wouldn't -- you wouldn't favor breaking up the big banks? You think they're big enough -- they're OK as they are, as big as they are?",0.06666666666666668,0.5540847031913582,pos,2,0
rep,4,544,230,CARSON,"I would have policies that wouldn't allow that to occur. I don't want to go in and tear anybody down. I mean, that doesn't help us. But what does help us is stop tinkering around the edges and fix the actual problems that exist that are creating the problem in the first place.",0.125,0.5776951701010905,pos,2,0
rep,4,545,231,BAKER,"Thank you, Dr. Carson.",0.0,0.7545395772430846,pos,2,0
rep,4,546,232,RUBIO,"Can I just add what -- he's right on point there. Do you know why these banks are so big? The government made them big. The government made them big by adding thousands and thousands of pages of regulations. So the big banks, they have an army of lawyers, they have an army of compliance officers. They can deal with all these things. The small banks, like Governor Bush was saying, they can't deal with all these regulations. They can't deal with all -- they cannot hire the fanciest law firm in Washington or the best lobbying firm to deal with all these regulations. And so the result is, the big banks get bigger, the small banks struggle to lend or even exist, and the result is what you have today.",0.20000000000000004,0.2912501486117766,neg,2,0
rep,4,547,232,RUBIO,"And in Dodd-Frank, you have actually codified too big to fail. We have actually created a category of systemically important institutions, and these banks go around bragging about it. You know what they say to people with a wink and a nod? We are so big, we are so important that if we get in trouble, the government has to bail us out. This is an outrage. We need to repeal Dodd-Frank as soon as possible.",0.2,0.8346974161786709,pos,2,0
rep,4,548,232,RUBIO,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,549,233,KASICH,"Let me -- let me also say, Gary -- Gary, let me also say, Jeb is -- what Jeb is talking about with the big banks is to force them to reserve their capital, people who invest it and they hold their capital, so that if the bank goes down, the people who are invested in the bank are the ones that pay. That's what he's trying to say.",-0.07777777777777779,0.2859477341780858,neg,2,0
rep,4,550,233,KASICH,"Secondly, I'll tell you about Wall Street There's too much greed. And the fact is, a free enterprise system is a system that's produced the greatest wealth for the world. But you know Michael Novak, the great Catholic theologian, says that a free enterprise system that is not underlaid with values -- and we should all think about the way we conduct our lives -- yes, free enterprise is great, profits are great, but there have to be some values that underlay it, and they need a good ethics lesson on Wall Street on a regular basis to keep them in check so we, the people, do not lose.",0.4875,0.4571928272913618,neg,2,0
rep,4,551,234,BAKER,Thank you.,0.0,0.5060896287777378,pos,2,0
rep,4,552,235,PAUL,"Gerard, can I comment...",0.0,0.5278964810535034,pos,2,0
rep,4,553,235,PAUL,(CROSSTALK),0.0,0.5,pos,2,0
rep,4,554,236,CAVUTO,"Senator Cruz -- and I will get to you -- but, Senator Cruz, on that theme, Facebook data shows that over the last month alone, nearly 1 million people -- nearly 1 million -- have been concerned about reining in Wall Street, apparently believing that some have not been punished enough.",0.05,0.6050511156736756,pos,2,0
rep,4,555,236,CAVUTO,"So, as an accomplished litigator yourself and a former solicitor general, would you go after the very people who believe and fear that Wall Street has ignored, in other words, the crooks that Bernie Sanders say have gotten away with a financial murder?",0.05416666666666667,0.9423749513525308,pos,2,0
rep,4,556,237,CRUZ,"Absolutely yes. You know, I have spent much of my adult life enforcing the law and defending the Constitution. And the problem that underlies all of this is the cronyism and corruption of Washington.",0.0,0.9840793244407914,pos,2,0
rep,4,557,237,CRUZ,"You know, the opening question Jerry asked, would you bail out the big banks again? Nobody gave you an answer to that. I'll give you an answer. Absolutely not.",0.0,0.554819180520023,pos,2,0
rep,4,558,237,CRUZ,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,559,237,CRUZ,"And what we have right now is we have Washington -- as government gets bigger and bigger, you know, the biggest lie in all of Washington and in all of politics is that Republicans are the party of the rich. The truth is, the rich do great with big government. They get in bed with big government. The big banks get bigger and bigger and bigger under Dodd-Frank and community banks are going out of business. And, by the way, the consequence of that is small businesses can't get business loans, and it is that fundamental corruption that is why six of the 10 wealthiest counties in America are in and around Washington, D.C.",-0.25,0.9958963813264372,pos,2,0
rep,4,560,237,CRUZ,"And let me give you a contrast to Washington cronyism. Some weeks ago, a woman named Sabina Loving testified at a hearing that I chaired in the Senate. Sabina Loving is an African-American single mom who started a tax preparation business in the south side of Chicago. She found a store front, she wanted to have her own business. She started a business.",0.2642857142857143,0.8058092345097053,pos,2,0
rep,4,561,237,CRUZ,"But then the IRS promulgated new regulations targeting tax preparers. They did it under a more than 100-year-old statute called the Dead Horse Act. Now, this statute and the IRS in classic Washington crony fashion had exemptions for lawyers and big fancy accountants, but Sabina had to pay $1,000 an employee. It would have driven her out of business, and Ms. Loving sued the IRS. She took the Obama IRS to court, and she won, and they struck down the rule for picking the big guys over the little guys.",0.08333333333333333,0.9626214352431012,pos,2,0
rep,4,562,238,CAVUTO,Senator...,0.0,0.6304347826086955,pos,2,0
rep,4,563,238,CAVUTO,(CROSSTALK),0.0,0.5,pos,2,0
rep,4,564,239,CAVUTO,"Senator, I really want to be clear here. Are you saying, sir, that if Bank of America were on the brink, you would let it fail?",-0.5,0.7948706991775558,pos,2,0
rep,4,565,240,CRUZ,"Yes. Now, let's be clear, there is a role for the Federal Reserve -- what the Fed is doing now is it is a series of philosopher- kings trying to guess what's happening with the economy. You look at the Fed, one of the reasons we had the financial crash is throughout the 2000s, we had loose money, we had an asset bubble, it drove up the price of real estate, drove up the price of commodities, and then in the third quarter of 2008, the Fed tightened the money and crashed those asset prices, which caused a cascading collapse. That's why I am supporting getting back to rules-based monetary system not with a bunch of philosopher-kings deciding, but tied...",0.030769230769230767,0.6136424184874721,pos,2,0
rep,4,566,240,CRUZ,(CROSSTALK),0.0,0.5,pos,2,0
rep,4,567,241,CAVUTO,"Sir, I understand that. I just want to be clear, if you don't mind, that millions of depositors would be on the line with that decision. And I just want to be clear. If it were to happen again, for whatever the reason, you would let it go, you would let a Bank of America go?",0.10000000000000002,0.6230140863830408,pos,2,0
rep,4,568,242,CRUZ,"So let me be clear. I would not bail them out, but instead of adjusting monetary policy according to whims and getting it wrong over and over again and causing booms and busts, what the Fed should be doing is, number one, keeping our money tied to a stable level of gold, and, number two, serving as a lender of last resort.",-0.25,0.9992530244257536,pos,2,0
rep,4,569,242,CRUZ,"That's what central banks do. So if you have a run on the bank, the Fed can serve as a lender of last resort, but it's not a bailout. It is a loan at higher interest rates. That's how central banks have worked.",0.0,0.9036409048539182,pos,2,0
rep,4,570,242,CRUZ,"And I'll point out -- look, we had a gold standard under Bretton Woods, we had it for about 170 years of our nation's history, and enjoyed booming economic growth and lower inflation than we have had with the Fed now.",0.2333333333333333,0.9956755412564806,pos,2,0
rep,4,571,242,CRUZ,"We need to get back to sound money, which helps, in particular, working men and women. What Washington does -- the people who are doing well in the Obama economy are those with power and influence in the Obama government. The people who (inaudible) working men and women...",0.0,0.7648917107780805,pos,2,0
rep,4,572,242,CRUZ,(CROSSTALK),0.0,0.5,pos,2,0
rep,4,573,243,KASICH,"Neil, that's the difference of being an executive. And let me just explain: when a bank is ready to go under and depositors are getting ready to lose their life savings, you just don't say we believe in philosophical concerns. You know what an executive has to decide? When there's a water crisis, how do we get water to the city? When there's a school shooting, how do you get there and help heal a community? When there are financial crisis, or a crisis with ebola, you got to go there and try to fix it.",0.13333333333333333,0.9112107498922902,pos,2,0
rep,4,574,243,KASICH,"Philosophy doesn't work when you run something. And I gotta tell you, on-the-job training for president of the United States doesn't work. We've done it for 8 years, -- and almost 8 years now. It does not work.",0.0,0.862863590260693,pos,2,0
rep,4,575,243,KASICH,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,576,243,KASICH,"We need an executive who's been tried, has been tested, and judge the decisions that that executive makes. I don't like what the Fed is doing, but I'll tell you what worries me more than anything else turning the Fed over to the Congress of the United States...",0.5,0.6709545065474823,pos,2,0
rep,4,577,244,BARTIROMO,"Thank you, governor.",0.0,0.6927094818728209,pos,2,0
rep,4,578,245,CRUZ,"So, Governor Kasich...",0.0,0.6874999999999996,pos,2,0
rep,4,579,246,KASICH,...so they can print the money. That would be a very bad approach.,-0.9099999999999998,0.45678960874568797,neg,2,0
rep,4,580,247,BARTIROMO,Senator Rubio.,0.0,0.6304347826086955,pos,2,0
rep,4,581,248,CRUZ,"...why would you then bail out rich Wall Street banks, but not Main street, not Mom and Pop, not Sabina Loving?",0.2972222222222222,0.7652799669717155,pos,2,0
rep,4,582,249,KASICH,I wouldn't. I wouldn't.,0.0,0.4775528169014085,neg,2,0
rep,4,583,250,CRUZ,But you just said an executive...,0.0,0.4844904728561166,neg,2,0
rep,4,584,251,KASICH,"No. No, I didn't say that.",0.0,0.4680575290321095,neg,2,0
rep,4,585,252,CRUZ,...knows to step in and bail out a bank.,0.0,0.724574765749113,pos,2,0
rep,4,586,253,KASICH,They were -- they were talking about what you would do with depositors. Would you let these banks shut down?,0.0,0.4028107339036947,neg,2,0
rep,4,587,253,KASICH,"My argument is, going forward, the banks have to reserve the capital, so that the -- so that the people who own the capital start pressuring the banks to not take these risky approaches, Ted.",0.6,0.9779134492390168,pos,2,0
rep,4,588,253,KASICH,But at the end of the day...,0.0,0.5506863941126215,pos,2,0
rep,4,589,254,CRUZ,So you said you'd abandon philosophy and abandon principle...,0.0,0.8553474511646061,pos,2,0
rep,4,590,255,KASICH,... I'm gonna tell you this. Let me tell you this. If during -- if during...,0.0,0.5618556701030926,pos,2,0
rep,4,591,256,CRUZ,...but what would you do if the bank was failing?,0.0,0.26247397850978593,neg,2,0
rep,4,592,257,KASICH,"...because if during -- well, I'll tell you what (ph). CRUZ: What would you do if the bank was failing?",0.0,0.6326663183716387,pos,2,0
rep,4,593,258,KASICH,I would not let the people who put their money in there all go down.,-0.1555555555555556,0.4198218749085631,neg,2,0
rep,4,594,259,CRUZ,So you -- you would bail them out.,0.0,0.5928780496895185,pos,2,0
rep,4,595,260,KASICH,"As an executive -- no. As an executive, I would figure out how to separate those people who can afford it versus those people, or the hard-working folks who put those money in those institutions...",0.0,0.9191468907368582,pos,2,0
rep,4,596,260,KASICH,(BOOING),0.0,0.5,pos,2,0
rep,4,597,260,KASICH,"... let me -- no, no. Let me say another thing. Here's what I mean by that. Here's what I mean by that.",-0.3125,0.3941654332011668,neg,2,0
rep,4,598,261,(UNKNOWN),"Oh, great.",0.8,0.5895415472779371,pos,2,0
rep,4,599,262,KASICH,"When you are faced -- when you are faced, in the last financial crisis, with banks going under -- with banks going under, and people, people who put their -- their life savings in there, you got to deal with it. You can't turn a blind eye to it.",0.0,0.9806593738421155,pos,2,0
rep,4,600,262,KASICH,"Now, going forward, that's one thing. If you had another financial crisis, perhaps there would be an effort to make sure that we do (ph).",0.25,0.629783269069501,pos,2,0
rep,4,601,263,BARTIROMO,"Thank you, Governor Kasich.",0.0,0.6927094818728209,pos,2,0
rep,4,602,264,FIORINA,"Can I just -- could I just say, as a chief executive who's had to make tough calls to save jobs and to grow jobs, I think what's interesting about Dodd-Frank is it's a great example of how socialism starts.",0.3037037037037037,0.3891188875636469,neg,2,0
rep,4,603,264,FIORINA,"Socialism starts when government creates a problem, and then government steps in to solve the problem. Government created the problem.",0.0,0.6613991773784327,pos,2,0
rep,4,604,264,FIORINA,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,605,264,FIORINA,"Government created the problem of a real estate boom. How did we create it? Under Republican and Democrats alike, Fannie Mae and Freddie Mac, everybody gathered together, Republicans and Democrats, and said, ""home ownership is part of the American dream. Let's create a bubble,"" and then government stepped in -- by the way, under president George W. Bush, banks were told -- encouraged -- told, really -- to buy other banks, to take money.",0.037500000000000006,0.9661304368541735,pos,2,0
rep,4,606,264,FIORINA,"And now what do we have with Dodd-Frank? The classic of crony capitalism. The big have gotten bigger, 1,590 community banks have gone out of business, and on top of all that, we've created something called the Consumer Financial Production Bureau, a vast bureaucracy with no congressional oversight that's digging through hundreds of millions of your credit records to detect fraud.",0.1,0.8132589303995554,pos,2,0
rep,4,607,264,FIORINA,"This is how socialism starts, ladies and gentlemen. We must take our government back.",0.0,0.2988425279962937,neg,2,0
rep,4,608,264,FIORINA,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,609,265,BARTIROMO,"More questions -- more questions coming up, when the Republican presidential debate comes right back, live from Milwaukee. Stay with us.",0.28441558441558434,0.8580465315476036,pos,2,0
rep,4,610,265,BARTIROMO,(COMMERCIAL BREAK),0.0,0.5271654564315359,pos,2,0
rep,4,611,266,BARTIROMO,Welcome back to the fourth Republican presidential debate.,0.26666666666666666,0.7392496105141564,pos,2,0
rep,4,612,266,BARTIROMO,"Senator Rubio, Hillary Clinton is the clear front runner for the Democratic nomination. If she is indeed the nominee, you will be facing a candidate with an impressive resume.",0.10000000000000002,0.9454985273923798,pos,2,0
rep,4,613,266,BARTIROMO,"She was the first lady of the United States, a U.S. senator from New York, and secretary of state under Barack Obama. She has arguably more experience, certainly more time in government than almost all of you on stage tonight.",0.19318181818181815,0.7547690397135508,pos,2,0
rep,4,614,266,BARTIROMO,"Why should the American people trust you to lead this country, even though she has been so much closer to the office?",0.1,0.5283669018311999,pos,2,0
rep,4,615,267,RUBIO,"Well, that's a great question, and let me begin by answering it.",0.8,0.4459806383657264,neg,2,0
rep,4,616,267,RUBIO,(LAUGHTER),0.0,0.375,neg,5,0
rep,4,617,267,RUBIO,"This election is about the future, about what kind of country this nation is gonna be in the 21st century. This next (ph) election is actually a generational choice. A choice about what kind of nation we will be in the 21st century.",0.2,0.986229900273502,pos,2,0
rep,4,618,267,RUBIO,"For over 2.5 centuries, America's been a special country, the one place on earth where anyone from anywhere can achieve anything, a nation that's been a force for good on this planet.",0.5285714285714286,0.7047990721844074,pos,2,0
rep,4,619,267,RUBIO,"But now, a growing number of Americans feel out of place in their own country. We have a society that stigmatizes those that hold cultural values that are traditional.",0.05,0.9369466334764276,pos,2,0
rep,4,620,267,RUBIO,"We have a society where people -- millions of people -- are living paycheck to paycheck. They're working as hard as they ever have, but they're living paycheck to paycheck because the economy has changed underneath their feet.",-0.2916666666666667,0.29085818654286866,neg,2,0
rep,4,621,267,RUBIO,"We have young Americans who owe thousands of dollars in student loans for a degree that doesn't lead to a job. For the first time in 35 years, we have more businesses dying than starting, and around the world, every day brings news of a new humiliation for America -- many the direct response -- direct consequence of decisions made when Hillary Clinton was the secretary of the -- of state.",0.22662337662337664,0.992188461763814,pos,2,0
rep,4,622,267,RUBIO,"And so here's the truth this election is about the future, and the Democratic Party, and the political left has no ideas about the future. All their ideas are the same, tired ideas of the past. More government, more spending. For every issue for America, their answer is a new tax on someone, and a new government program. This nation is going to turn the page, and that's what this election should be about, and, as I said at the first debate...",0.0,0.9626670655271841,pos,2,0
rep,4,623,267,RUBIO,(BELL RINGING),0.0,0.7159090909090909,pos,2,0
rep,4,624,268,RUBIO,"If I am our nominee, they will be the party of the past, we will be the party of the 21st century.",-0.125,0.9677197302494912,pos,2,0
rep,4,625,268,RUBIO,(CHEERING),0.0,0.6111111111111108,pos,5,0
rep,4,626,269,CRUZ,"And, Maria, I will note, she's got a lot of experience, but her policies have proven disastrous. If you look at foreign policy, every region in the world has gotten worse. Under her leadership, we abandon the nation of Israel. Under her leadership, radical Islamic terrorism has been on to the rise. Under her leadership, and Obama's leadership, Iran is getting $100 billion dollars, and on the verge of getting a nuclear weapon.",0.0,0.7877239575531728,pos,2,0
rep,4,627,269,CRUZ,"Everything she's put her hand to, or has touched -- and when we talk about the cronyism of Washington, Hillary Clinton embodies the cronyism...",0.0,0.9362643962441244,pos,2,0
rep,4,628,269,CRUZ,(BELL RINGING),0.0,0.7159090909090909,pos,2,0
rep,4,629,270,CRUZ,"...of Washington. And, I'll give you an example of that, which is the Congressional exemption from Obamacare, which is fundamentally wrong, and I'll tell you this, if I'm elected president, I will veto any statute that exempts members of congress. The law should apply evenly to every American.",-0.5,0.4459265933621991,neg,2,0
rep,4,630,270,CRUZ,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,631,271,CAVUTO,"OK, I think it's fair to say you're not fans of Hillary Clinton's resume. Alright, Mr. Trump....",0.6,0.13587738672538638,neg,2,0
rep,4,632,272,TRUMP,We are not.,0.0,0.5067566710463768,pos,2,0
rep,4,633,273,CAVUTO,"I had a feeling. Perhaps the most successful capitalist on this stage tonight, you've acknowledged that some give capitalism a bad name. You've been particularly critical of businesses that find all sorts of ways of paying their taxes by keeping money abroad, but your own plan includes an incentive to bring -- that more the $2 trillion dollars home.",0.3666666666666667,0.9893686036466324,pos,2,0
rep,4,634,273,CAVUTO,"Isn't that, like, a one-time bounty...",0.0,0.2874809384288327,neg,2,0
rep,4,635,274,TRUMP,"...No, no, no...",0.0,0.5,pos,2,0
rep,4,636,275,CAVUTO,"...Some of the guys you all but call pirates, so they still keep the loot, and pay only a price to bring it back.",0.0,0.6250566037200562,pos,2,0
rep,4,637,276,TRUMP,"Well, what's happening right now, Neil, is something that not been a subject of conversation by politicians. As primarily the only politician, I guess other than Carly on the stage, they haven't talked about a corporate inversion. A corporate inversion -- companies are leaving. You know, we used to leave New York to go to Florida. We got better taxes, we got, maybe, something else.",0.06875,0.8773764360967327,pos,2,0
rep,4,638,276,TRUMP,"Now, they're the United States to go to other countries. They have trillions of dollars in those other countries. They're going for two reasons, they can't get their money back in. It's something where the democrats and the republicans both agree, it's the only thing I can think of. They both agree, let the money come back in.",0.0,0.9370355440406491,pos,2,0
rep,4,639,276,TRUMP,"Three and a half years, they still can't make a deal. They can't get the money in. It's probably two and a half trillion, but, I think it's much more than that. All of that money could become -- could come right in and be used to rebuild our country, and investments in our country. They can't do it. What we have to do, and what I've done, is made the tax rate -- and one of the reasons they don't (INAUDIBLE) the taxes so obnoxious, they can't do it.",0.0,0.483876938776425,neg,2,0
rep,4,640,276,TRUMP,"Where, I made it a 10% number, as you know. I've been very highly praised for it. A lot of money's going to come back in, we're going to get rid of the bureaucratic problems, and roadblocks, because that's also a problem. And, we're going to have all of this money pour back into the United States. It's going to be used to build businesses, for jobs, and everything else.",0.0,0.5861198083952398,pos,2,0
rep,4,641,276,TRUMP,"And, as I say, my expression is, let's make America great again.",0.8,0.7158386309823344,pos,2,0
rep,4,642,276,TRUMP,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,643,277,BARTIROMO,"Senator Paul, you were one of 15 republicans to vote for an amendment which states that human activity contributed to climate change. President Obama has announced an aggressive plan to cut carbon emissions. At the same time, energy production in America has boomed. Is it possible to continue this boom, and move toward energy self-sufficiency, while at the same time pursuing a meaningful climate change program?",0.16666666666666666,0.8248906782383056,pos,2,0
rep,4,644,278,PAUL,The first thing I would do as president is repeal the regulations that are hampering our energy that the President has put in place.,0.25,0.4101490075102335,neg,2,0
rep,4,645,278,PAUL,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,646,279,PAUL,"Including the Clean Power Act. While I do think that man may have a role in our climate, I think nature also has a role. The planet's 4.5 billion years old, we've been through geologic age after geologic age. We've had times when the temperatures been warmer, we've had times when the temperatures been colder. We've had times when the carbon in the atmosphere's been higher. So, I think before we -- we need to look before we leap.",0.0,0.2641969364639921,neg,2,0
rep,4,647,279,PAUL,"President's often fond of saying he wants a balance solution, but, really we do need to balance both keeping the environment clean, and we will have some rules for that. We got to balance that with the economy.",0.2555555555555556,0.9816531803898736,pos,2,0
rep,4,648,279,PAUL,"He's devastated my state. I say the President's not only destroying Kentucky, he's destroying the democrat party down there because nobody wants to associate with him. So, what we really need is somebody that understands that we do need energy of all forms, and that means we will have solar, and wind, and hydro, but we will still have coal, and we still will have natural gas. And, we've got to have an all of the above policy.",0.15000000000000002,0.99319931946153,pos,2,0
rep,4,649,279,PAUL,"But, it would be a mistake to shut down all of our industries in the coal fields, and shut down the coal power plants. If we did so we're going to have a day where we wake up and some of our big cities are either very cold, or very hot. So, I think it's a big danger, and we shouldn't do it. And, what we should do is say we want all of the above...",-0.1555555555555556,0.3567653570760266,neg,2,0
rep,4,650,279,PAUL,(BELL RINGING),0.0,0.7159090909090909,pos,2,0
rep,4,651,280,PAUL,"...We want to free up the energy sector, and let people produce, let them drill, let them explore.",0.4,0.4817183906680635,neg,2,0
rep,4,652,281,BUSH,Maria?,0.0,0.38235294117647056,neg,2,0
rep,4,653,281,BUSH,(APPLAUSE),0.0,0.7222222222222221,pos,5,0
rep,4,654,282,CRUZ,"Maria, critically, when it comes to climate change...",0.0,0.7775508218805681,pos,2,0
