Party,DebateNo,SentenceNo,SequenceNo,Speaker,Text,Prob_Pos,NB_Sent
rep,6,780,294,KASICH,(APPLAUSE),0.7222222222222221,pos
rep,6,781,295,CAVUTO,Governor Bush?,0.8033707865168533,pos
rep,6,782,296,BUSH,"Who can you count on to keep us safer, stronger and freer? Results count, and as governor, I pushed Florida up to the top in terms of jobs, income and small business growth.",0.945090811992749,pos
rep,6,783,296,BUSH,"Detailed plans count, and I believe that the plan I've laid out to destroy ISIS before the tragedies of San Bernardino and Paris are the right ones.",0.9921121077272366,pos
rep,6,784,296,BUSH,"Credibility counts. There'll be people here that will talk about what they're going to do. I've done it. I ask for your support to build, together, a safer and stronger America.",0.9135027883237675,pos
rep,6,785,296,BUSH,(APPLAUSE),0.7222222222222221,pos
rep,6,786,297,BARTIROMO,Governor Chris Christie?,0.7687373396353808,pos
rep,6,787,298,CHRISTIE,"Maria, Neil, thank you for a great debate tonight.",0.8931014507839804,pos
rep,6,788,298,CHRISTIE,"When I think about the folks who are out there at home tonight watching, and I think about what they had to watch this week -- the spectacle they had to watch on the floor of the House of Representatives, with the president of the United States, who talked a fantasy land about the way they're feeling.",0.9535508354073196,pos
rep,6,789,298,CHRISTIE,"They know that this country is not respected around the world anymore. They know that this country is pushing the middle class, the hardworking taxpayers, backwards, and they saw a president who doesn't understand their pain, and doesn't have any plan for getting away from it.",0.4339994301609535,neg
rep,6,790,298,CHRISTIE,I love this country. It's the most exceptional country the world has ever known. We need someone to fight for the people. We need a fighter for this country again.,0.9486899635101099,pos
rep,6,791,298,CHRISTIE,"I've lived my whole life fighting -- fighting for things that I believe in, fighting for justice and to protect people from crime and terrorism, fighting to stand up for folks who have not had enough and need an opportunity to get more, and to stand up and fight against the special interests.",0.9662109161536571,pos
rep,6,792,298,CHRISTIE,"But here's the best way that we're going to make America much more exceptional it is to make sure we put someone on that stage in September who will fight Hillary Clinton and make sure she never, ever gets in the White House again.",0.9592225462980098,pos
rep,6,793,298,CHRISTIE,"I am the man who can bring us together to do that, and I ask for your vote.",0.524687942834889,pos
rep,6,794,298,CHRISTIE,(APPLAUSE),0.7222222222222221,pos
rep,6,795,299,CAVUTO,Dr. Ben Carson?,0.8437499999999998,pos
rep,6,796,300,CARSON,"You know, in recent travels around this country, I've encountered so many Americans who are discouraged and angry as they watch our freedom, our security and the American dream slipping away under an unresponsive government that is populated by bureaucrats and special interest groups.",0.9979127413063349,pos
rep,6,797,300,CARSON,"We're not going to solve this problem with traditional politics. The only way we're going to solve this problem is with we, the people. And I ask you to join me in truth and honesty and integrity. Bencarson.com -- we will heal, inspire and revive America for our children.",0.5071285861639688,pos
rep,6,798,300,CARSON,(APPLAUSE),0.7222222222222221,pos
rep,6,799,301,BARTIROMO,Senator Marco Rubio?,0.7992125984251962,pos
rep,6,800,302,RUBIO,"You know, 200 years ago, America was founded on this powerful principle that our rights don't come from government. Our rights come from God.",0.8709279592448324,pos
rep,6,801,302,RUBIO,"That's why we embraced free enterprise, and it made us the most prosperous people in the history of the world. That's why we embraced individual liberty, and we became the freest people ever, and the result was the American miracle.",0.947423951778244,pos
rep,6,802,302,RUBIO,"But now as I travel the country, people say what I feel. This country is changing. It feels different. We feel like we're being left behind and left out.",0.7501753121569626,pos
rep,6,803,302,RUBIO,"And the reason is simple because in 2008, we elected as president someone who wasn't interested in fixing America. We elected someone as president who wants to change America, who wants to make it more like the rest of the world.",0.3023599450650785,neg
rep,6,804,302,RUBIO,"And so he undermines the Constitution, and he undermines free enterprise by expanding government, and he betrays our allies and cuts deals with our enemies and guts our military. And that's why 2016 is a turning point in our history. If we elect Hillary Clinton, the next four years will be worse than the last eight, and our children will be the first Americans ever to inherit a diminished country.",0.8935477107869423,pos
rep,6,805,302,RUBIO,"But if we elect the right person -- if you elect me -- we will turn this country around, we will reclaim the American dream and this nation will be stronger and greater than it has ever been.",0.9682113132182124,pos
rep,6,806,302,RUBIO,(APPLAUSE),0.7222222222222221,pos
rep,6,807,303,CAVUTO,Senator Ted Cruz?,0.5769721577726208,pos
rep,6,808,304,CRUZ,"""13 Hours"" -- tomorrow morning, a new movie will debut about the incredible bravery of the men fighting for their lives in Benghazi and the politicians that abandoned them. I want to speak to all our fighting men and women.",0.9439942937105238,pos
rep,6,809,304,CRUZ,"I want to speak to all the moms and dads whose sons and daughters are fighting for this country, and the incredible sense of betrayal when you have a commander-in-chief who will not even speak the name of our enemy, radical Islamic terrorism, when you have a commander-in- chief who sends $150 billion to the Ayatollah Khamenei, who's responsible for murdering hundreds of our servicemen and women.",0.999873134486232,pos
rep,6,810,304,CRUZ,"I want to speak to all of those maddened by political correctness, where Hillary Clinton apologizes for saying all lives matter. This will end. It will end on January 2017.",0.27834238077021956,neg
rep,6,811,304,CRUZ,"And if I am elected president, to every soldier and sailor and airman and marine, and to every police officer and firefighter and first responder who risk their lives to keep us safe, I will have your back.",0.9769003195552423,pos
rep,6,812,304,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,6,813,305,BARTIROMO,Mr. Donald Trump?,0.3125000000000006,neg
rep,6,814,306,TRUMP,"I stood yesterday with 75 construction workers. They're tough, they're strong, they're great people. Half of them had tears pouring down their face. They were watching the humiliation of our young ten sailors, sitting on the floor with their knees in a begging position, their hands up.",0.697400737387602,pos
rep,6,815,306,TRUMP,"And Iranian wise guys having guns to their heads. It was a terrible sight. A terrible sight. And the only reason we got them back is because we owed them with a stupid deal, $150 billion. If I'm president, there won't be stupid deals anymore.",0.5521138716894455,pos
rep,6,816,306,TRUMP,We will make America great again. We will win on everything we do. Thank you.,0.767019666846006,pos
rep,6,817,306,TRUMP,(APPLAUSE),0.7222222222222221,pos
rep,6,818,307,BARTIROMO,"Candidates, thank you.",0.5060896287777378,pos
rep,6,819,308,CAVUTO,"Gentlemen, thank you all. All of you. That wraps up our debate. We went a little bit over here. But we wanted to make sure everyone was able to say their due. He's upset. All right. Thank you for joining us. Much more to come in the Spin Room ahead.",0.6876912922733649,pos
rep,7,0,1,KELLY,So let's get started.,0.43972493612391145,neg
rep,7,1,1,KELLY,"Senator Cruz, before we get to the issues, let's address the elephant not in the room tonight.",0.8030784432355482,pos
rep,7,2,1,KELLY,(LAUGHTER),0.375,neg
rep,7,3,1,KELLY,Donald Trump has chosen not to attend this evening's presidential debate. What message do you think that sends to the voters of Iowa?,0.9063270217603758,pos
rep,7,4,2,CRUZ,"Well, Megyn, let me say at the outset to the men and women of Iowa, thank you for the incredible hospitality over this past year.",0.9602399067753523,pos
rep,7,5,2,CRUZ,"By Monday, you will have welcomed me into all 99 counties in Iowa. You will have welcomed my dad to preach at your churches. You will have welcomed Heidi and our girls, Caroline and Catherine, into your homes. And I'm so grateful for the diligence, for the seriousness with which the men and women of Iowa approach this process.",0.9124359878222082,pos
rep,7,6,2,CRUZ,"If I am elected president, keep an eye on the tarmac, because I'll be back, because Iowa in 2017 will not be fly-over country. It will be fly-to country.",0.903247205008109,pos
rep,7,7,2,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,7,8,2,CRUZ,"Now, secondly, let me say I'm a maniac and everyone on this stage is stupid, fat, and ugly. And Ben, you're a terrible surgeon.",0.23617035021301525,neg
rep,7,9,2,CRUZ,(LAUGHTER) Now that we've gotten the Donald Trump portion out of the way...,0.30639108839301465,neg
rep,7,10,2,CRUZ,(LAUGHTER),0.375,neg
rep,7,11,2,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,7,12,2,CRUZ,I want to thank everyone here for showing the men and women of Iowa the respect to show up and make the case to the people of this state and the people of the country why each of us believe we would make the best commander in chief.,0.9368484236658471,pos
rep,7,13,2,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,7,14,3,KELLY,"The divide between you and Mr. Trump has turned into one of the biggest stories in the country. And for six months that -- your campaign, during this campaign, you praised Mr. Trump as somebody who you thought was an effective voice against the Washington cartel. You said you were glad that he was running as a Republican.",0.6857586255684702,pos
rep,7,15,3,KELLY,"But when he started to criticize you, your message changed, and you suddenly started to portray him as the voice of the Washington cartel, and suggested he would do the Democrats' bidding. Which is it?",0.9745961891202047,pos
rep,7,16,4,CRUZ,"Well, let me be clear, if Donald engages in insults or anybody else, I don't intend to reciprocate. I have not insulted Donald personally and I don't intend to.",0.48389255386307145,neg
rep,7,17,4,CRUZ,"I am glad Donald is running. I'm glad he has produced enormous enthusiasm, and, every Donald Trump voter or potential voter, I hope to earn your support. I know everyone else on this stage hopes to earn your support.",0.48604263132872366,neg
rep,7,18,4,CRUZ,"Now, there is a difference between personal insults and attacks -- between going into the mud with ad hominems and focusing on issues and substance.",0.7784809200726885,pos
rep,7,19,5,CRUZ,"I think issues and substance, policy and vision and record should be the meat of politics. That's fair game but that's where I'm going to focus. That's how I focused from the beginning of the campaign and it is how I intend to continue going forward.",0.7350913586739076,pos
rep,7,20,5,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,7,21,6,WALLACE,"Senator Rubio, I want to explore this sort of larger issue. The campaign has in a sense turned into a battle for the soul of the Republican party: establishment versus grassroots, pragmatic versus principle. You say that you can unite all of the factions inside the GOP. How?",0.9287227213934949,pos
rep,7,22,7,RUBIO,"Chris, let's begin by being clear what this campaign is about. It's not about Donald Trump. He's an entertaining guy. He's the greatest show on earth. This campaign is about the greatest country in the world and a president who has systematically destroyed many of the things that made America special.",0.982265642716091,pos
rep,7,23,7,RUBIO,"You see, we usually elect presidents in America that want to change the things that are wrong in America. Barack Obama wants to change America. Barack Obama wants America to be more like the rest of the world. We don't want to be like the rest of the world. We want to be the United States of America.",0.8067605587630887,pos
rep,7,24,7,RUBIO,(APPLAUSE),0.7222222222222221,pos
rep,7,25,8,RUBIO,"That is why Hillary Clinton cannot win this election. Hillary Clinton this week said Barack Obama would make a great Supreme Court justice. The guy who systematically and habitually violates the constitution on the Supreme Court? I don't think so. If I'm our nominee, I will unite this party and we'll defeat Hillary Clinton and we will turn this country around once and for all, after seven years of the disaster that is Barack Obama.",0.983131566012614,pos
rep,7,26,8,RUBIO,(APPLAUSE),0.7222222222222221,pos
rep,7,27,9,BAIER,"Governor Bush, it's hard for anyone of your pedigree to avoid being called establishment. But isn't that part of the problem in this race, that three others on this stage are splitting the main stream Republican vote and there by possibly handing this nomination over to an anti-establishment candidate?",0.9635248158053396,pos
rep,7,28,10,BUSH,"Bret, we're just starting. The first vote hasn't been counted. Why don't we let the process work. I trust Iowans, Granite staters (ph), people in South Carolina, people in Nevada, to start this process out. I kind of miss Donald Trump. He was a little teddy bear to me.",0.46952513246502975,neg
rep,7,29,10,BUSH,(LAUGHTER),0.375,neg
rep,7,30,10,BUSH,"We always had such a loving relationship in these debates and in between and the tweets. I kind of miss him. I wish he was here. Everybody else was in the witness protection program when I went after him on behalf of what the Republican cause should be- conservative principles, believing in limited government, believing in accountability. Leading by fixing the things that are broken.",0.9341731257778599,pos
rep,7,31,10,BUSH,"Look, I am in the establishment because my dad, the greatest man alive was president of the United States and my brother, who I adore as well as fantastic brother was president. Fine, I'll take it. I guess I'm part of the establishment Barbara Bush is my mom. I'll take that, too.",0.9738405918699584,pos
rep,7,32,10,BUSH,(APPLAUSE),0.7222222222222221,pos
rep,7,33,11,BUSH,"But this election is not about our pedigree, this is an election about people that are really hurting. We need a leader that will fix things and have a proven record to do it. And we need someone who will take on Hillary Clinton in November. Someone who has a proven record, who has been tested, who is totally transparent. I released 34 years of tax returns...",0.6078226632981314,pos
rep,7,34,11,BUSH,(BELL RINGS),0.49649737302977237,neg
rep,7,35,11,BUSH,"... and 300,000 e-mails in my government record. To get the information from Hillary Clinton, you need to get a subpoena from the FBI.",0.3222796958332797,neg
rep,7,36,11,BUSH,(APPLAUSE),0.7222222222222221,pos
rep,7,37,12,BAIER,Thank you governor.,0.6927094818728209,pos
rep,7,38,13,KELLY,"Senator Christie, you began this campaign touting your record as a Republican from a blue state who knows how to get things done and reach across the aisle. However, many Republicans feel that reaching across the aisle and getting things done isn't great if you get the wrong things done. And they prefer to stand on principle rather than compromise. Why are they wrong and you're right?",0.6522600431188127,pos
rep,7,39,14,CHRISTIE,"They're not wrong. But what's wrong is your premise in the question. You can do both. There is no reason why you can't stand for principles, go and fight for them and be able also, to have to get things done in government.",0.6303065930428027,pos
rep,7,40,14,CHRISTIE,"You know, what people are frustrated about in Washington, D.C.., and I know the folks out there tonight are incredibly frustrated because what they see is a government that doesn't work for them. You know, for the 45-year-old construction worker out there, who is having a hard time making things meet.",0.6620431995093585,pos
rep,7,41,14,CHRISTIE,"He's lost $4,000 in the last seven years in his income because of this administration. He doesn't want to hear the talk about politics Megyn and who is establishment and who is grassroots. And who's compromised and who is principled. What he wants is something to get done.",0.815877938569107,pos
rep,7,42,14,CHRISTIE,And that's the difference between being a governor and having done that for the last six years in New Jersey and being someone who has never had to be responsible for any of those decisions. Barack Obama was never responsible for those decisions.,0.8604714559144198,pos
rep,7,43,14,CHRISTIE,"Hillary Clinton has never been responsible for those kind of decisions where they were held accountable. I've been held accountable for six years as the governor of New Jersey and with a Democratic legislature, I've gotten conservative things done. That's exactly what I'll do as president of the United States.",0.9948867808873407,pos
rep,7,44,14,CHRISTIE,(APPLAUSE),0.7222222222222221,pos
rep,7,45,15,BAIER,"Senator Paul, you are definitely not in the establishment category. But at the beginning of this campaign, you said you were your own man when asked about your father, former Texas Congressman and three-time presidential candidate Ron Paul.",0.9296134205628936,pos
rep,7,46,15,BAIER,Senator Cruz's campaign is out with a video saying that Cruz is the intellectual and political heir to your father's 2012 campaign and the liberty movement. And your father now says it's realistic that Donald Trump will be your party's nominee.,0.9881363067209948,pos
rep,7,47,15,BAIER,So did you make a mistake by not fully -- more fully embracing your father politically at the beginning of this campaign?,0.9342579624707377,pos
rep,7,48,16,PAUL,"You know, I've always had a great deal of respect. There's probably no person I respect more in the country or in recent history than my father. I think he was probably the most honest man in politics that we've ever seen in a generation.",0.8876489990796139,pos
rep,7,49,16,PAUL,"And so in no way have I ever said that I don't embrace my father or love my father or appreciate everything that he has done for the country. I think what's interesting about where that liberty vote goes that my father brought to the Republican Party is, I don't think they're necessarily going to go for Ted.",0.49655504492756547,neg
rep,7,50,16,PAUL,"You know, Ted didn't show up. We had an audit-the-Fed vote, which was the biggest thing my dad had been advocating for, for 30 years, Ted didn't have time to show up. He was the only Republican that didn't show up for it.",0.3625041216953237,neg
rep,7,51,16,PAUL,And so I think really that vote is going to stay in the Paul household. I think more of it is coming and it's going to grow.,0.4616853660467966,neg
rep,7,52,16,PAUL,"The NSA is another big issue. Ted said he was for NSA reform, but then he told Marco Rubio, no, no, no, I voted for the bill because I'm for the government collecting 100 percent of your cell phone records.",0.565003774338508,pos
rep,7,53,16,PAUL,I don't think Ted can have it both ways. They want to say they're getting some of the liberty vote. But we don't see it happening at all. We think we're going to do very well in Iowa with the liberty vote.,0.9548631150772896,pos
rep,7,54,16,PAUL,(APPLAUSE),0.7222222222222221,pos
rep,7,55,17,BAIER,"Senator Cruz, your response to that?",0.5031407155322722,pos
rep,7,56,18,CRUZ,"Well, I agree with Rand that I very much respect Ron Paul and that I think anyone who is able to win in the Republican Party has to be able to bring together the disparate elements of the Reagan coalition. You've got to be able to bring together conservatives and evangelicals and libertarians, and stitch together a winning majority.",0.525126192400425,pos
rep,7,57,18,CRUZ,"When it comes to the audit the Fed bill, as Rand knows well, I was an original sponsor of the bill, I'm strongly supportive of it. It didn't have the votes to pass. And I had commitments to be at a town hall in New Hampshire.",0.96931313340983,pos
rep,7,58,18,CRUZ,But I look forward to signing that bill into law as president and auditing the Fed and providing needed accountability at the Federal Reserve.,0.9780834360299482,pos
rep,7,59,18,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,7,60,19,BAIER,Senator Rubio?,0.6304347826086955,pos
rep,7,61,20,RUBIO,"I think, you know, Rand and I have some significant issues on policy, but I respect Rand. He believes everything he stands for.",0.8637897874527792,pos
rep,7,62,20,RUBIO,(APPLAUSE),0.7222222222222221,pos
rep,7,63,20,RUBIO,I do respect Rand.,0.5352941176470586,pos
rep,7,64,20,RUBIO,"But I want to be frank about what I stand for. I believe the world is a safer and a better place when America is the strongest power in the world. And I believe only with a strong America will we defeat this radical group, this apocalyptic group called ISIS.",0.9536157303386839,pos
rep,7,65,20,RUBIO,That's why when I'm president we are going to rebuild our intelligence capabilities. And they're going to tell us where the terrorists are. And a rebuilt U.S. military is going to destroy these terrorists.,0.330859451132997,neg
rep,7,66,20,RUBIO,"And if we capture any of these ISIS killers alive, they are going to Guantanamo Bay, Cuba, and we're going to find out everything they know, because when I'm president, unlike Barack Obama, we will keep this country safe.",0.976241018363838,pos
rep,7,67,20,RUBIO,(APPLAUSE),0.7222222222222221,pos
rep,7,68,21,BAIER,"Thank you, Senator.",0.6360920201435012,pos
rep,7,69,22,PAUL,May I respond?,0.5289991321955455,pos
rep,7,70,22,PAUL,(CROSSTALK),0.5,pos
rep,7,71,23,BAIER,We'll come back to...,0.5178410107130472,pos
rep,7,72,24,PAUL,"Well, I mean, I was talked about in the question.",0.5559712286762963,pos
rep,7,73,25,BAIER,"OK. Go ahead, go ahead. PAUL: Just very quickly, I would like to respond.",0.3978740156599387,neg
rep,7,74,25,BAIER,"The bulk collection of your phone data, the invasion of your privacy did not stop one terrorist attack. I don't think you have to give up your liberty for a false sense of security.",0.9020419848337214,pos
rep,7,75,25,BAIER,"When we look at this bulk collection, the court has looked at this. Even the court declared it to be illegal. If we want to collect the records of terrorists, let's do it the old fashioned way. Let's use the Fourth Amendment. Let's put a name on a warrant, let's ask a judge for it. Let's respect the history of our country.",0.8577997735172054,pos
rep,7,76,25,BAIER,John Adams said that we fought a War for Independence because we wanted to fight against generalized warrants. Let's don't forget that.,0.9356962086323005,pos
rep,7,77,25,BAIER,(APPLAUSE),0.7222222222222221,pos
rep,7,78,26,WALLACE,"Governor Kasich, I want to get back to this question of where conservatives are this year. You call yourself a, quote, ""inside-outside guy, a reformer who knows how to get things done,"" but you reject the establishment label.",0.03129704163228785,neg
rep,7,79,26,WALLACE,"First question is why do you reject it? And secondly, what do you say to Republican voters this year who view practical government experience as a liability and not an asset?",0.9529430924729164,pos
rep,7,80,27,KASICH,"Well, first of all, I had a national reporter say, you know, there's three lanes. There's the establishment lane, the anti- establishment lane, and then there's the Kasich lane.",0.47581993968545033,neg
rep,7,81,27,KASICH,"And the reason is, is that I've been a reformer all of my career, fighting to reform welfare, fighting to reform the Pentagon, also being in a position to balance the budget, because that is very, very hard to do.",0.46873009006564026,neg
rep,7,82,27,KASICH,"And then in Ohio, of course, I had to bring about big reform, again, because we were so far in the hole and now we just found out we are up over 400,000 jobs since I took over as governor.",0.8596307844930191,pos
rep,7,83,28,KASICH,"You know, the situation is this. We cannot fix things in this country -- the Social Security, the border, balancing the budget, getting wages to grow faster -- unless we lead as conservatives, but we also invite people in from the other party. We have to come together as a country. And we have to stop all the divisions.",0.9720783565928651,pos
rep,7,84,28,KASICH,"And, you know, that's been my message in New Hampshire. And having been in New Hampshire and here in Iowa, but in New Hampshire, I just received the support of seven out of eight of the newspapers in that state because they see positive, they see unity, they see coming together, and they see a record of change and a record of accomplishment.",0.997595121311511,pos
rep,7,85,28,KASICH,"And it isn't because I'm all that great. It's because I've been assembling a team of people who want to be involved in something that's a little bigger than themselves. I'll keep -- I'll keep heading in that direction, believe me.",0.8553585309565664,pos
rep,7,86,28,KASICH,(APPLAUSE),0.7222222222222221,pos
rep,7,87,29,WALLACE,"Dr. Carson, I want to pick up on that with you. Governor Kasich likes to say he knows how to land the plane. You've landed a lot of planes in the O.R. But what about the idea of running for president with no experience in government at all?",0.6655074903387398,pos
rep,7,88,30,CARSON,"Well, I will gladly confess that I'm the only one on this stage with no political title. You're not going to hear a lot of polished political speech from me, but you will hear the truth. And I don't think you have to be a politician to tell the truth. In fact, sometimes it's not that way...",0.8688153614694935,pos
rep,7,89,30,CARSON,(APPLAUSE),0.7222222222222221,pos
rep,7,90,30,CARSON,"... and I've had more two a.m. phone calls than everybody here put together, making life and death decisions, put together very complex teams to accomplish things that have never been done before. And we are in a situation right now in our country that we have never been in before. We need people who think out of the box and can solve problems; can utilize the resources around them; very smart people, to focus on the problem and solve the problem.",0.7753560882929896,pos
rep,7,91,30,CARSON,The American people are terrified. That's why we have this abnormal situation going on right now. We don't need more of the same solutions. We need different solutions to solve the problems and to save our nation. (APPLAUSE),0.590082582231852,pos
rep,7,92,31,WALLACE,"Gentlemen, we're now going to start to drill down into specific issues that are on voters' minds. I'm going to start with one of the biggest ones, which is foreign terror.",0.4067833579009033,neg
rep,7,93,31,WALLACE,"According to Google, ISIS was by far the most searched foreign policy topic over the last year. Senator Cruz, you talk tough about fighting terrorism. You talk about carpet bombing into oblivion. You talk about seeing if the sand will glow at night. But critics say that your record does not match up to that. You opposed giving President Obama authority to enforce his red line in Syria. Three years in a row now, you have voted against the Defense Authorization Act.",0.7877673283771459,pos
rep,7,94,31,WALLACE,"How do you square your rhetoric with your record, sir?",0.7600660521277166,pos
rep,7,95,32,CRUZ,"Well, Chris, I will apologize to nobody for the vigorousness with which I will fight terrorism, go after ISIS, hunt them down wherever they are, and utterly and completely destroy ISIS.",0.8914666407991303,pos
rep,7,96,32,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,7,97,32,CRUZ,"You know, you claim it is tough talk to discuss carpet bombing. It is not tough talk. It is a different, fundamental military strategy than what we've seen from Barack Obama. Barack Obama right now, number one, over seven years, has dramatically degraded our military. You know, just two weeks ago was the 25th anniversary of the first Persian Gulf war. When that war began, we had 8,000 planes. Today, we have about 4,000. When that war began, we had 529 ships. Today, we have 272.",0.7557723415907631,pos
rep,7,98,32,CRUZ,"You want to know what carpet bombing is? It's what we did in the first Persian Gulf war; 1,100 air attacks a day, saturation bombing that utterly destroyed the enemy. Right now, Barack Obama is launching between 15 and 30 air attacks a day. He's not arming the Kurds. We need to define the enemy. We need to rebuild the military to defeat the enemy. And we need to be focused and lift the rules of engagement so we're not sending our fighting men and women into combat with their arms tied behind their backs.",0.9121821048679682,pos
rep,7,99,32,CRUZ,(APPLAUSE),0.7222222222222221,pos
rep,7,100,33,WALLACE,"Senator Rubio, does Senator Cruz's record match his rhetoric?",0.7100603713481192,pos
rep,7,101,34,RUBIO,"Well, again, I mean, obviously, as already has been pointed out, the only budget that Ted has ever voted for is a budget that Rand Paul sponsored that brags about cutting defense spending. And I think that's a bad idea for the following reason.",0.034844849691880196,neg
rep,7,102,34,RUBIO,ISIS is the most dangerous jihadist group in the history of mankind. ISIS is now found in affiliates in over a dozen countries. ISIS is a group that burns people alive in cages; that sells off little girls as brides. ISIS is a group that wants to trigger an apocalyptic showdown in the city of Dabiq -- not the city of Dubuque; I mis-said -- mis-said that wrong once (inaudible) time -- the city of Dabiq in Syria. They want to trigger an apocalyptic Armageddon showdown.,0.832372345060771,pos
rep,7,103,35,RUBIO,"This group needs to be confronted and defeated. They are not going to go away on their own. They're not going to turn into stockbrokers overnight or open up a chain of car washes. They need to be defeated militarily, and that will take overwhelming U.S. force.",0.6147530431685555,pos
rep,7,104,35,RUBIO,"Today, we are on pace to have the smallest Army since the end of World War II, the smallest Navy in 100 years, the smallest Air Force in our history. You cannot destroy ISIS with a military that's being diminished. When I'm president, we are rebuilding the U.S. military because the world is a safer and a better place when America is the strongest military in the world.",0.8993811138484479,pos
rep,7,105,35,RUBIO,(CROSSTALK),0.5,pos
rep,7,106,36,WALLACE,"Senator Cruz, you've got 30 seconds. You were mentioned.",0.26711102813246623,neg
rep,7,107,36,WALLACE,(APPLAUSE),0.7222222222222221,pos
rep,7,108,37,CRUZ,"Chris, in 1981, when Ronald Reagan came to the Oval Office, he encountered a military that had been debilitated just as the current military has, just like Jimmy Carter weakened our readiness, undermined our ability to defend this country, so too has Barack Obama. Just as morale in the military has plummeted in the last seven, so it had then.",0.9558603209916336,pos
rep,7,109,37,CRUZ,"What Reagan did is he began with tax reform and regulatory reform, unleashing the engine of the American free enterprise system. It brought booming economic growth and that growth fueled rebuilding the military. I intend to do the exact same thing to defeat radical Islamic terrorism --",0.8376001466762318,pos
rep,7,110,38,WALLACE,Gentlemen.,0.35000000000000003,neg
rep,7,111,39,CRUZ,"... and to devote the resources from the booming economy to rebuilding our Navy, rebuilding our Air Force, rebuilding our Army and ensuring we have the capacity to keep this country safe.",0.6044272638601342,pos
rep,7,112,40,PAUL,My budget was mentioned. My budget was mentioned.,0.37055095972883445,neg
rep,7,113,41,WALLACE,"May I -- may I just say, we are going to continue the questions about foreign terror, gentlemen, right after this break.",0.5637700929880495,pos
rep,7,114,42,KELLY,"But first, you can join tonight's conversation right from home. Go to google.com or open your Google search app and search Fox News debate to vote on which candidate you think has the best plan to defeat ISIS. We'll be right back.",0.972596395132429,pos
rep,7,115,42,KELLY,(COMMERCIAL BREAK),0.5271654564315359,pos
rep,7,116,43,BAIER,Welcome back. Let's get right back to the questions. Chris.,0.5785414127862105,pos
rep,7,117,44,WALLACE,"Thank you. Governor Christie, you have compared both Senators Cruz and Rubio to Barack Obama, saying that we cannot afford another inexperienced President. You've also said that Senator Cruz's vote to curtail the NSA surveillance program made America less safe. Is either of them ready to be Commander in Chief?",0.9538353850197973,pos
rep,7,118,45,CHRISTIE,"Well, let me say that I do believe that the vote on NSA made the country less safe. Well, let me tell you what the country should really be worried about. I watched that town hall meeting with the Democrats the other night, and I heard Hillary Clinton asked a direct question by an Iowan, and that's what Iowans like to do. They like to ask direct questions.",0.9262395755643881,pos
rep,7,119,45,CHRISTIE,"And, they asked about her email situation. And, here's what she said to the American people. She did it for convenience. For her convenience. She put America's secrets at risk for her convenience. She put American intelligence officers at risk for her convenience. She put American strategy at risk for her convenience.",0.7479447735604007,pos
rep,7,120,45,CHRISTIE,"Let me tell you who's not qualified to be President of the United States, Chris. Hillary Rodham Clinton did that to our country. She is not qualified to be President of the United States.",0.914982775794992,pos
rep,7,121,45,CHRISTIE,(CHEERING),0.6111111111111108,pos
rep,7,122,45,CHRISTIE,"The fact is what we need is someone on that stage who has been tested, who has been through it, who has made decisions, who has sit (ph) in the chair of consequence and can prosecute the case against Hillary Clinton on...",0.9606613824002871,pos
rep,7,123,45,CHRISTIE,(BELL RINGING),0.7159090909090902,pos
rep,7,124,46,CHRISTIE,"... that stage, and that is exactly what I am ready to do.",0.6996831642206349,pos
rep,7,125,46,CHRISTIE,(APPLAUSE),0.7222222222222221,pos
rep,7,126,47,WALLACE,Governor Bush...,0.8033707865168533,pos
rep,7,127,48,CRUZ,Chris? Chris I was mentioned in that question.,0.415067875642964,neg
rep,7,128,49,BUSH,"No, you weren't. Your name wasn't mentioned, Ted.",0.47916962709457955,neg
rep,7,129,50,CRUZ,"... Actually, I was...",0.4644394828740853,neg
rep,7,130,51,BUSH,"... Chris, keep it coming...",0.5155307469587306,pos
rep,7,131,52,WALLACE,... I don't think that your name was mentioned...,0.39687143003188236,neg
rep,7,132,53,CRUZ,"... Chris, your questions that you...",0.5462010050187314,pos
rep,7,133,54,WALLACE,"... Sir, I think -- I think the question was...",0.6446836989215121,pos
rep,7,134,55,CRUZ,... What was your question...,0.5131172057654085,pos
rep,7,135,56,WALLACE,"... It's not my question that you get a chance to respond to, it's his answer.",0.41872048674097956,neg
rep,7,136,56,WALLACE,(LAUGHTER),0.375,neg
rep,7,137,57,WALLACE,You don't get 30 seconds to respond to me...,0.27986451182623195,neg
rep,7,138,58,CRUZ,... Your question was you have disagreed...,0.24019690037406607,neg
rep,7,139,58,CRUZ,(AUDIENCE REACTION),0.4929467084639496,neg
rep,7,140,59,WALLACE,... You don't get 30 seconds to respond to me...,0.27986451182623195,neg
rep,7,141,60,CRUZ,... (inaudible) opening statement.,0.556860321384425,pos
rep,7,142,61,WALLACE,"... If I could go on. Sir, I know you like to argue about the rules, but we're going to conduct a debate...",0.8653463919253953,pos
