SentenceNo,SequenceNo,Speaker,Text
532,242,TRUMP,"And let me just tell you. I had the good sense, and I've gotten a lot of credit in the financial pages, seven years ago I left Atlantic City before it totally cratered, and I made a lot of money in Atlantic City, and I'm very proud of it. I want to tell you that. Very, very proud of it."
533,243,WALLACE,So...
534,244,TRUMP,"And by the way, this country right now owes $19 trillion. And they need somebody like me to straighten out that mess."
535,244,TRUMP,(APPLAUSE)
536,245,WALLACE,Senator Rubio.
537,245,WALLACE,"Senator Rubio, more than 3,000 people sent us questions about the economy and jobs on Facebook. And here is a video question from Tania Cioloko from Philadelphia. Here she is."
538,245,WALLACE,(BEGIN VIDEO CLIP)
539,246,QUESTION,Please describe one action you would do to make the economic environment more favorable for small businesses and entrepreneurs and anyone dreaming of opening their own business.
540,246,QUESTION,(CLOSE VIDEO CLIP)
541,247,RUBIO,That's a great question.
542,248,WALLACE,"Senator, how do you answer Tania?"
543,249,RUBIO,That's a great question.
544,249,RUBIO,"First of all, it begins by having leaders that recognize that the economy we live in today is dramatically different from the one we had five years ago. It's an economy that now has placed us in global competition with dozens of other countries around the world."
545,249,RUBIO,"Now, the big companies that have connections with Washington, they can affect policies to help them, but the small companies like the one Tania is talking about, they're the ones that are struggling."
546,249,RUBIO,"The first thing we need to do is we need to even out the tax code for small businesses so that we lower their tax rate to 25 percent, just as we need to lower it for all businesses."
547,249,RUBIO,We need to have a regulatory budget in America that limits the amount of regulations on our economy. We need to repeal and replace Obamacare and we need to improve higher education so that people can have access to the skills they need for 21st century jobs.
548,249,RUBIO,"And last but not least, we need to repeal Dodd-Frank. It is eviscerating small businesses and small banks."
549,249,RUBIO,(APPLAUSE)
550,249,RUBIO,"20 -- over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out over the -- since Dodd-Frank has passed. We need to repeal and replace Dodd-Frank. We need to make America fair again for all businesses, but especially those being run by small business owners."
551,250,WALLACE,"Senator Rubio, thank you."
552,250,WALLACE,(APPLAUSE)
553,251,BAIER,"Gentlemen, another question for a few of you."
554,251,BAIER,"Yesterday, just yesterday, President Obama criticized Republican lawmakers trying to block the Iran deal, calling them knee-jerk partisans, adding that hardliners in Iran who chant ""death to America"" were quote, ""making common cause with the Republican caucus."""
555,251,BAIER,Here's what two of your opponents on the five p.m. debate stage said about Iran.
556,251,BAIER,(BEGIN VIDEO CLIP)
557,252,PERRY,I will tell you one thing. I would've a whole lot rather had Carly Fiorina over there doing our negotiation than John Kerry. Maybe we would've gotten a deal where we didn't give everything away.
558,252,PERRY,"But the issue for us is to have a Congress that stands up and says not only no, but hell no, to this money going to a regime that is going to use it for terror..."
559,252,PERRY,(END VIDEO CLIP)
560,252,PERRY,(BEGIN VIDEO CLIP)
561,253,FIORINA,"When America does not lead, the world is a dangerous and a tragic place. This is a bad deal. Obama broke every rule of negotiation."
562,253,FIORINA,"Yes, our allies are not perfect, but Iran is at the heart of most of the evil that is going on in the Middle East through their proxy."
563,253,FIORINA,(END VIDEO CLIP)
564,254,BAIER,"Now, I wanna ask a few of you this. First, Governor Walker."
565,254,BAIER,"You've said that you would tear up the Iran deal on day one. If this deal is undone, what then?"
566,255,WALKER,"Well, first off, let's remember. I still remember, as a kid, tying a yellow ribbon around a tree in front of my house during the 444 days that Iran held 52 Americans hostage. Iran is not a place we should be doing business with."
567,255,WALKER,"To me, you terminate the deal on day one, you reinstate the sanctions authorized by Congress, you go to Congress and put in place even more crippling sanctions in place, and then you convince our allies to do the same."
568,255,WALKER,"This is not just bad with Iran, this is bad with ISIS. It is tied together, and, once and for all, we need a leader who's gonna stand up and do something about it."
569,255,WALKER,It's yet another example of the failed foreign policy of the Obama-Clinton doctrine.
570,255,WALKER,(APPLAUSE)
571,256,BAIER,"Senator Paul, would you tear up the deal on day one?"
572,257,PAUL,"I oppose the Iranian deal, and will vote against it. I don't think that the president negotiated from a position of strength, but I don't immediately discount negotiations."
573,257,PAUL,"I'm a Reagan conservative. Reagan did negotiate with the Soviets. But you have to negotiate from a position of strength, and I think President Obama gave away too much, too early."
574,257,PAUL,"If there's going to be a negotiation, you're going to have to believe somehow that the Iranians are going to comply. I asked this question to John Kerry, I said ""do you believe they're trustworthy?"" and he said ""No."""
575,257,PAUL,"And I said, ""well, how are we gonna get them to comply?"" I would have never released the sanctions before there was consistent evidence of compliance."
576,258,BAIER,"Governor Huckabee, what do you think about what Senator Paul just said?"
577,259,HUCKABEE,"Ronald Reagan said ""trust, but verify."" President Obama is ""trust, but vilify."" He trusts our enemies and vilifies everyone who disagrees with him."
578,259,HUCKABEE,And the reason we disagree with him has nothing ot do with party.
579,259,HUCKABEE,(APPLAUSE)
580,259,HUCKABEE,(CROSSTALK)
581,260,HUCKABEE,It has to do with the incredibly dangerous place that this world is gonna be as a result of a deal in which we got nothing.
582,260,HUCKABEE,"We didn't even get four hostages out. We got nothing, and Iran gets everything they want."
583,260,HUCKABEE,"We said we would have anywhere, anytime negotiations and inspections, we gave that up. We said that we would make sure that they didn't have any nuclear capacity, we gave that up."
584,260,HUCKABEE,"The president can't tell you what we got. I'll tell you what the world got. The world has a burgeoning nuclear power that didn't, as the Soviets, say ""we might defend ourselves in a war."""
585,260,HUCKABEE,"What the Iranians have said is, ""we will wipe Israel off the face of the map, and we will bring death to America."" When someone points a gun at your head and loads it, by God, you ought to take them seriously, and we need to take that seriously."
586,261,BAIER,"Thank you, gentlemen."
587,262,KELLY,"Well, the first debate night of the 2016 presidential campaign continues from Cleveland after a short time-out. Stick around. Social issues, next."
588,262,KELLY,(COMMERCIAL BREAK)
589,263,KELLY,"Senator Rubio, you favor a rape and incest exception to abortion bans. Cardinal Timothy Dolan of New York just said yesterday those exceptions are preposterous. He said they discriminate against an entire class of human beings. If you believe that life begins at conception, as you say you do, how do you justify ending a life just because it begins violently, through no fault of the baby?"
590,264,RUBIO,"Well, Megyn, first of all, I'm not sure that that's a correct assessment of my record. I would go on to add that I believe all--"
591,265,KELLY,You don't favor a rape and incest exception?
592,266,RUBIO,I have never said that. And I have never advocated that. What I have advocated is that we pass law in this country that says all human life at every stage of its development is worthy of protection.
593,266,RUBIO,"In fact, I think that law already exists. It is called the Constitution of the United States."
594,266,RUBIO,(APPLAUSE)
595,267,RUBIO,"And let me go further. I believe that every single human being is entitled to the protection of our laws, whether they can vote or not. Whether they can speak or not. Whether they can hire a lawyer or not. Whether they have a birth certificate or not. And I think future generations will look back at this history of our country and call us barbarians for murdering millions of babies who we never gave them a chance to live."
596,267,RUBIO,(APPLAUSE)
597,268,KELLY,"Mr. Trump, in 1999, you said you were, quote, ""very pro- choice."" Even supporting partial-birth abortion. You favored an assault weapons ban as well. In 2004, you said in most cases you identified as a Democrat. Even in this campaign, your critics say you often sound more like a Democrat than a Republican, calling several of your opponents on the stage things like clowns and puppets. When did you actually become a Republican?"
598,269,TRUMP,I don't think they like me very much. I'll tell you what. I've evolved on many issues over the years. And you know who else has? Is Ronald Reagan evolved on many issues.
599,269,TRUMP,"And I am pro-life. And if you look at the question, I was in business. They asked me a question as to pro-life or choice. And I said if you let it run, that I hate the concept of abortion. I hate the concept of abortion. And then since then, I've very much evolved."
600,269,TRUMP,"And what happened is friends of mine years ago were going to have a child, and it was going to be aborted. And it wasn't aborted. And that child today is a total superstar, a great, great child. And I saw that. And I saw other instances."
601,269,TRUMP,"And I am very, very proud to say that I am pro-life."
602,269,TRUMP,"As far as being a Republican is concerned, I come from a place, New York City, which is virtually, I mean, it is almost exclusively Democrat. And I have really started to see some of the negatives -- as an example, and I have a lot of liking for this man, but the last number of months of his brother's administration were a catastrophe. And unfortunately, those few months gave us President Obama. And you can't be happy about that."
603,269,TRUMP,(APPLAUSE)
604,270,KELLY,"Governor Bush, I want to ask you, on the subject of name calling of your fellow candidates, a story appeared today quoting an anonymous GOP donor who said you called Mr. Trump a clown, a buffoon, something else that cannot be repeated on television."
605,271,BUSH,None of which is true.
606,272,KELLY,Is it true?
607,273,BUSH,No. It's not true. But I have said that Mr. Trump's language is divisive.
608,273,BUSH,"I want to win. I want one of these people here or the ones at 5:00, to be the next president of the United States."
609,273,BUSH,"We're not going on win by doing what Barack Obama and Hillary Clinton do each and every day. Dividing the country. Saying, creating a grievance kind of environment. We're going to win when we unite people with a hopeful, optimistic message. I have that message because I was a governor of a state that saw people lifted up, because we had high sustained economic growth. Our economy grew at double the rate of the nation. We created 1.3 million jobs. We led the nation seven out of those eight years. We were only one of two states that went to AAA bond rating. I cut taxes, $19 billion. If you do that and apply conservative principles the right way, you create an environment where everybody rises up. That's how we're going to win. Campaigning in places to give people hope that their life is better because too many people are suffering today in America."
610,274,KELLY,"Mr. Trump, 30 seconds."
611,275,TRUMP,"First of all, Jeb, I am very happy that you denied that, and I appreciate that very much. He is a true gentleman. He really is."
612,275,TRUMP,"One thing he did say, and I mean that. The one thing he did say about me, however, was my tone. And I also understand that. But when you have people that are cutting Christians' heads off, when you have a world that the border and at so many places, that it is medieval times, we've never -- it almost has to be as bad as it ever was in terms of the violence and the horror, we don't have time for tone. We have to go out and get the job done."
613,275,TRUMP,(APPLAUSE)
614,276,KELLY,"The subject of gay marriage and religious liberty. Governor Kasich, if you had a son or daughter who was gay or lesbian, how would you explain to them your opposition to same-sex marriage?"
615,277,KASICH,"Well, look, I'm an old-fashioned person here, and I happen to believe in traditional marriage. But I've also said the court has ruled --"
616,278,KELLY,How would you -- how would you explain it to a child?
617,279,KASICH,"Wait, Megyn, the court has ruled, and I said we'll accept it. And guess what, I just went to a wedding of a friend of mine who happens to be gay. Because somebody doesn't think the way I do, doesn't mean that I can't care about them or can't love them. So if one of my daughters happened to be that, of course I would love them and I would accept them. Because you know what?"
618,279,KASICH,(APPLAUSE)
619,280,KASICH,That's what we're taught when we have strong faith.
620,280,KASICH,(APPLAUSE)
621,281,KASICH,"So the issues like that, issues like that are planted to divide us. I think the simple fact of the matter is, and this is where I would agree with Jeb, and I've been saying it all along, we need to give everybody a chance, treat everybody with respect, and let them share in this great American dream that we have, Megyn. So, look, I'm going to love my daughters, I'm going to love them no matter what they do. Because, you know what, God gives me unconditional love. I'm going to give it to my family and my friends and the people around me."
622,282,KELLY,"Senator Paul, in the wake of the Supreme Court's ruling on same sex marriage, Carol Fox on Facebook want to know the following. Quote, what will you do to ensure Christians are not prosecuted for speaking out against gay marriage and will Christians be forced to conduct business that conflicts with their religious beliefs?"
623,283,PAUL,"Look, I don't want my marriage or my guns registered in Washington. And if people have an opinion, it's a religious opinion that is heartly felt, obviously they should be allowed to practice that and no government should interfere with them. One of the things, one of the things that really got to me was the thing in Houston where you had the government, the mayor actually, trying to get the sermons of ministers. When the government tries to invade the church to enforce its own opinion on marriage, that's when it's time to resist."
624,284,KELLY,"Governor Walker, many in the Black Live Matter movement, and beyond, believe that overly-aggressive police officers targeting young African Americans is the civil rights issue of our time. Do you agree? And if so, how do you plan to address it? And if not, why not?"
625,285,WALKER,"Well, I think the most important thing we can do when it comes to policing -- it's something you've had a guest on who's a friend of mine Milwaukee County Sheriff David Clark, who's talked to me about this many times in the past -- it's about training. It's about making sure that law enforcement professionals, not only in the way in to their positions but all the way through their time, have the proper training, particularly when it comes to the use of force. And that we protect and stand up and support those men and women who are doing their jobs in law enforcement. And for the very few that don't, that there are consequences to show that we treat everyone the same here in America."
626,286,KELLY,Thank you.
627,287,MODERATOR,"Coming up more of our debate, including questions about President Obama's foreign policy and these guys and their better ideas. Coming up."
628,287,MODERATOR,(COMMERCIAL BREAK)
629,288,BAIER,"Welcome back to Cleveland. Our next topic is foreign policy. Candidates, you may not have seen the late developing news today our Fox Pentagon team broke earlier this evening about a top Iranian general traveling to Moscow to meet with Russian President Vladimir Putin."
630,288,BAIER,"His name is General Qassem Soleimani, he's blamed for hundreds of U.S. troops death in Iraq, and Afghanistan. His trip to Russia appears to directly violate U.N. Security Council resolutions to confine him to Iran."
631,288,BAIER,"So, Mr. Trump, if you were president, how would you respond to this?"
632,289,TRUMP,"I would be so different from what you have right now. Like, the polar opposite. We have a president who doesn't have a clue. I would say he's incompetent, but I don't want to do that because that's not nice."
633,289,TRUMP,(LAUGHTER)
634,290,TRUMP,"But if you look at the deals we make, whether it's the nuclear deal with 24 hour periods -- and by the way, before you get to the 24 hours, you have to go through a system. You look at Sergeant Bergdahl, we get Bergdahl, a traitor, and they get five of the big, great killers leaders that they want. We have people in Washington that don't know what they're doing. Now..."
635,290,TRUMP,(APPLAUSE)
636,291,TRUMP,I agree.
637,291,TRUMP,(APPLAUSE)
638,292,TRUMP,"Now, with Iran, we're making a deal, you would say, we want him. We want out our prisoners. We want all these things, and we don't get anything. We're giving them $150 billion dollars plus, they are going to be -- I'll tell you what, if Iran was a stock, you folks should go out and buy it right now because you'll quadruple -- this, what's happening in Iran, is a disgrace, and it's going to lead to destruction in large portions of the world."
639,292,TRUMP,(APPLAUSE)
640,293,BAIER,"Another new development today, Senior Defense officials tell Fox they strongly suspect Russia was behind the cyber attack on the Chairman of the Joint Chiefs office... (UNKNOWN): ...Please."
641,294,BAIER,"...email. This comes in the wake of the director of national intelligence blaming the Chinese for the largest ever cyber attack, stealing personal data of tens of millions of Americans."
642,294,BAIER,"Senator Cruz, in your view, have Russia and China committed of cyber war, and if you were president, what would you do about it?"
643,295,CRUZ,"Well, Bret, of course they have, and over the last six and a half years we've seen the consequences of the Obama-Clinton foreign policy. Leading from behind is a disaster. We have abandoned and alienated our friends and allies, and our enemies are stronger. Radical Islam is on the rise, Iran's on the verge of acquiring a nuclear weapon, China is waging cyber warfare against America, Russia -- General Soleimani, you just mentioned, the Iranian general is the head of the al Quds forces."
644,295,CRUZ,"He's directly responsible for the murder of over 500 American servicemen in Iraq, and part of this Iranian deal was lifting the international sanctions on General Soleimani. The day General Soleimani flew back from Moscow to Iran was the day we believed that Russia used cyber warfare against the joint chiefs. We need a new commander in chief that will stand up to our enemies, and that will have credibility..."
645,295,CRUZ,(APPLAUSE)
646,296,CRUZ,It is worth emphasizing that Iran released our hostages in 1981 the day Ronald Reagan was sworn into office.
647,296,CRUZ,(APPLAUSE)
648,297,BAIER,"Dr. Carson, in August of 2012 President Obama famously declared Syrian President Bashar al-Assad used chemical weapons, quote, ""that's a red line for us,"" and that there would be enormous consequences."
649,297,BAIER,"One year later, and with overwhelming evidence the Assad had, in fact, used chemical weapons and crossed that red line, President Obama declined to use military force against the Assad regime."
650,297,BAIER,"As president, would you have used military force there?"
651,298,CARSON,"Well, what we have to stop and think about is that we have weakened ourselves militarily to such an extent that if affects all of our military policies. Our Navy is at its smallest size since 1917; our Air Force, since 1940. In recent testimony, the commandant of the Marine Corps said half of the non-deployed units were not ready and you know, the sequester is cutting the heart out of our personnel. Our generals are retiring because they don't want to be part of this, and at the same time, our enemies are increasing."
652,298,CARSON,"Our -- our friends can't trust us anymore. You know, Ukraine was a nuclear-armed state. They gave away their nuclear arms with the understanding that we would protect them. We won't even give them offensive weapons."
653,298,CARSON,"You know, we turned our back on Israel, our ally. You know, and a situation like that, of course Obama's not going to be able to do anything. I would shore up our military first, because if you don't get the military right, nothing else is going to work."
654,298,CARSON,(APPLAUSE)
655,299,BAIER,"Governor Walker, as president, what would you do if Russian President Vladimir Putin started a campaign to destabilize NATO allies Estonia, Latvia, Lithuania, mirroring the actions Putin took at the early days of Ukraine?"
656,300,WALKER,"Well first off, for the cyber attack with Russia the other day, it's sad to think right now, but probably the Russian and Chinese government know more about Hillary Clinton's e-mail server than do the members of the United States Congress."
657,300,WALKER,(LAUGHTER)
658,300,WALKER,(APPLAUSE)
659,300,WALKER,"And -- and that has put our national security at risk. If I am president, he won't think about that. You know, Putin believes in the old Lenin adage you probe with bayonets. When you find mush, you push. When you find steel, you stop."
660,300,WALKER,"Under Obama and Clinton, we found a lot of mush over the last two years. We need to have a national security that puts steel in front of our enemies. I would send weapons to Ukraine. I would work with NATO to put forces on the eastern border of Poland and the Baltic nations, and I would reinstate, put in place back in the missile defense system that we had in Poland and in the Czech Republic. (APPLAUSE)"
661,300,WALKER,We define (ph) steel.
662,301,BAIER,"Governor -- Governor Huckabee, the culture of the American military is definitely changing. Women are moving into combat roles. Don't Ask, Don't Tell has obviously been dropped. And now Defense Secretary Ashton Carter recently directed the military to prepare for a moment when it is welcoming transgender persons to serve openly."
663,301,BAIER,"As commander in chief, how would you handle that?"
664,302,HUCKABEE,The military is not a social experiment. The purpose of the military is kill people and break things.
665,302,HUCKABEE,(APPLAUSE)
666,302,HUCKABEE,"It's not to transform the culture by trying out some ideas that some people think would make us a different country and more diverse. The purpose is to protect America. I'm not sure how paying for transgender surgery for soldiers, sailors, airmen, marines makes our country safer."
667,302,HUCKABEE,We've reduced the military by 25 percent...
668,302,HUCKABEE,(APPLAUSE)
669,302,HUCKABEE,"... under President Obama. The disaster is that we've forgotten why we have a military. The purpose of it is to make sure that we protect every American, wherever that American is, and if an American is calling out for help, whether it's in Benghazi or at the border, then we ought to be able to answer it."
670,302,HUCKABEE,"We've not done that because we've decimated our military. We're flying B-52s. The most recent one that was put in service was November of 1962. A lot of the B-52s we're flying, we've only got 44 that are in service combat ready, and the fact is, most of them are older than me. And that's pretty scary."
671,302,HUCKABEE,(LAUGHTER)
672,302,HUCKABEE,(APPLAUSE)
673,303,BAIER,"Senator Paul, the first budget your proposed as senator cut all financial aid to Israel. You have since changed your view on that issue. What made you change your mind."
674,304,PAUL,"Well, let's be clear, I'm the only one on the stage who actually has a five-year budget that balances. I've put pencil to paper..."
675,305,(UNKNOWN),I do.
676,306,PAUL,"... and I've said -- and I've said I would cut spending, and I've said exactly where. Each one of my budgets has taken a meat axe to foreign aid, because I think we ought to quit sending it to countries that hate us."
677,306,PAUL,(APPLAUSE)
678,306,PAUL,"I think we ought to quit sending it to countries that burn our flag. Israel is not one of those. But even Benjamin Netanyahu said that ultimately, they will be stronger when they're independent. My position is exactly the same."
679,306,PAUL,"We shouldn't borrow money from China to send it anywhere, but why don't we start with eliminating aid to our enemies."
680,307,BAIER,OK. But you still say that Israel could be one of the countries that is cut from financial aid?
681,308,PAUL,"I still say exactly what my original opinion is. Do you borrow money from China to send it to anyone? Out of your surplus, you can help your allies, and Israel is a great ally. And this is no particular animus of Israel, but what I will say, and I will say over and over again, we cannot give away money we don't have."
682,308,PAUL,We do not project power from bankruptcy court. We're borrowing a million dollars a minute.
683,308,PAUL,(APPLAUSE)
684,308,PAUL,It's got to stop somewhere.
685,309,BAIER,"Governor Christie, what do you think of that answer?"
686,310,CHRISTIE,"Well, listen."
687,310,CHRISTIE,"You know, if we want to deal with these issues, we have to deal with them in a way that makes sense."
688,310,CHRISTIE,"I agree with what Dr. Carson said earlier. The first thing we need to do to make America stronger is to strengthen our military, and I put out a really specific plan no less than 500,000 active duty soldiers in the Army. No less than 185,000 active duty marines in the Marine Corps. Bring us to a 350 ship Navy again, and modernize the Ohio class of submarines, and bring our Air Force back to 2,600 aircraft that are ready to go."
689,310,CHRISTIE,"Those are the kind of things that are going to send a clear message around the world. Those are the things that we need to start working on immediately to make our country stronger and make it better. Those are the things that we need to be able to be doing. And as we move towards dealing with foreign aid, I don't disagree with Senator Paul's position that we shouldn't be funding our enemies. But I absolutely believe that Israel is a priority to be able to fund and keep them strong and safe after eight years of this administration."
690,310,CHRISTIE,(APPLAUSE)
691,311,BAIER,"Governor, thank you."
692,312,CRUZ,"Brett, can I -- Brett, can I jump in on this one?"
693,313,BAIER,"Senator, we're going to finish up with some more questions, thank you."
694,314,KELLY,"We have to stand you by, because after the break, we're going to let the candidates make their closing statements, their final thoughts, and God."
695,314,KELLY,Stay tuned for that.
696,314,KELLY,(COMMERCIAL BREAK)
697,315,KELLY,Welcome back.
698,315,KELLY,"In our final moments here together, we're going to allow the candidates to offer their final thoughts. But first, we want to ask them an interesting closing question from Chase Norton on Facebook, who wants to know this of the candidates ""I want to know if any of them have received a word from God on what they should do and take care of first."""
699,315,KELLY,"Senator Cruz, start from you. Any word from God?"
700,316,CRUZ,"Well, I am blessed to receive a word from God every day in receiving the scriptures and reading the scriptures. And God speaks through the Bible."
701,316,CRUZ,(APPLAUSE)
702,317,CRUZ,"I'm the son of a pastor and evangelist and I've described many times how my father, when I was a child, was an alcoholic. He was not a Christian. And my father left my mother and left me when I was just three years old."
703,317,CRUZ,And someone invited him to Clay Road Baptist Church. And he gave his heart to Jesus and it turned him around. And he got on a plane and he flew back to my mother and me.
704,317,CRUZ,(APPLAUSE)
705,318,CRUZ,"I would also note that the scripture tells us, ""you shall know them by their fruit."" We see lots of ""campaign conservatives."" But if we're going to win in 2016, we need a consistent conservative, someone who has been a fiscal conservative, a social conservative, a national security conservative."
706,318,CRUZ,"There are real differences among the candidates on issues like amnesty, like Obamacare, like religious liberty, like life and marriage. And I have been proud to fight and stand for religious liberty, to stand against Planned Parenthood, to defend life for my entire career."
707,318,CRUZ,And I will be proud to continue to do so as president of the United States.
708,318,CRUZ,(CHEERING AND APPLAUSE)
709,319,KELLY,"Governor Kasich, same question."
710,320,KASICH,"Well, Megyn, my father was a mailman. His father was a coal miner. My mother's mother could barely speak English. And their son today stands on this podium in the great state of Ohio not only as the governor, but a candidate for president of the United States."
711,320,KASICH,(CHEERING AND APPLAUSE)
712,321,KASICH,"I do believe in miracles. You know, I've had a lot of elections. But my elections are really not about campaigns. I tell my people that these are about a movement. And a movement to do what? To restore common sense. A movement to do things like provide economic growth. And a movement not to let anybody be behind."
713,321,KASICH,"You know, today the country is divided. You asked a question about the police and the difficulty in communities. We've got to unite our country again, because we're stronger when we are united and we are weaker when we are divided."
714,321,KASICH,"And we've got to listen to other people's voices, respect them, but keep in mind, and I believe in terms of the things that I've read in my lifetime, the lord is not picking us. But because of how we respect human rights, because that we are a good force in the world, he wants America to be strong."
715,321,KASICH,"He wants America to succeed. And he wants America to lead. And nothing is more important to me than my family, my faith, and my friends."
716,321,KASICH,(CHEERING AND APPLAUSE)
717,322,KELLY,"Governor Walker, same question."
718,323,WALKER,"Well, thanks, Megyn."
719,323,WALKER,"I'm certainly an imperfect man. And it's only by the blood of Jesus Christ that I've been redeemed from my sins. So I know that God doesn't call me to do a specific thing, God hasn't given me a list, a Ten Commandments, if you will, of things to act on the first day."
720,323,WALKER,"What God calls us to do is follow his will. And ultimately that's what I'm going to try to do. And I hope people see it in my state, even in the big challenges I took on when I had over 100,000 protesters in and around our capital, trying to do what I thought was the right thing."
721,323,WALKER,It wasn't just how I took on those political battles. It was ultimately how I acted. Not responding in kind. Not lashing out. But just being decent going forward and living my life in a way that would be a testimony to him and our faith.
722,323,WALKER,(APPLAUSE)
723,324,KELLY,"Senator Rubio, I want to ask you the same question. But I do want to mention, a woman just came here to the stage and asked, what about the veterans? I want to hear more about what these candidates are going to do for our nation's veterans."
724,324,KELLY,"So I put the question to you about God and the veterans, which you may find to be related."
725,325,RUBIO,"Well, first, let me say I think God has blessed us. He has blessed the Republican Party with some very good candidates. The Democrats can't even find one."
726,325,RUBIO,(LAUGHTER)
727,325,RUBIO,(CHEERING AND APPLAUSE)
728,326,RUBIO,And I believe God has blessed our country. This country has been extraordinarily blessed. And we have honored that blessing. And that's why God has continued to bless us.
729,326,RUBIO,And he has blessed us with young men and women willing to risk their lives and sometimes die in uniform for the safety and security of our people.
730,326,RUBIO,Unfortunately today we have a VA that does not do enough for them. I am proud that last year we helped change the law. We changed the law to give the power to the VA secretary the ability to fire any executive that isn't doing their job.
731,326,RUBIO,"And it is outrageous they've only fired one person to date. When I'm president of the United States, we're going to have a VA that cares more about our veterans than about the bureaucrats who work at the VA."
732,326,RUBIO,(CHEERING AND APPLAUSE)
733,327,KELLY,"Dr. Carson, a question to you about God and his role, but also, one of the issues that the public was very interested in, and we touched on it earlier, is race relations in this country, and how divided we seem right now. And what, if anything, you can do -- you would do as the next president to help heal that divide."
734,328,CARSON,"Well, I think the bully pulpit is a wonderful place to start healing that divide. You know, we have the purveyors of hatred who take every single incident between people of two races and try to make a race war out of it, and drive wedges into people. And this does not need to be done."
735,328,CARSON,"What we need to think about instead -- you know, I was asked by an NPR reporter once, why don't I talk about race that often. I said it's because I'm a neurosurgeon. And she thought that was a strange response. And you say -- I said, you see, when I take someone to the operating room, I'm actually operating on the thing that makes them who they are. The skin doesn't make them who they are. The hair doesn't make them who they are. And it's time for us to move beyond that."
736,328,CARSON,(APPLAUSE)
737,329,CARSON,Because --
738,329,CARSON,[ APPLAUSE ]
739,330,CARSON,"-- our strength as a nation comes in our unity. We are the United States of America, not the divided states. And those who want to divide us are trying to divide us, and we shouldn't let them do it."
740,330,CARSON,(APPLAUSE)
741,331,BAIER,Now each candidate will make a closing statement. You'll all have 30 seconds to make a closing statement for this debate. We'll start with Ohio Governor John Kasich.
742,332,KASICH,"You know, tonight we hear about what people want to do. I want to tell you what I've done. I was a member of the Armed Services Committee for 18 years. I spent a big chunk of my life studying national security issues and our role in the world."
743,332,KASICH,"No. 2. I was the chairman of the House Budget Committee and one of the chief architects the last time we balanced a budget, and it was the first time we had done it since man walked on the moon. We had a $5 trillion surplus and we cut taxes."
744,332,KASICH,"I spent ten years in the private sector, actually learning how business works. And now I'm the governor of Ohio, and I inherited a state that was on the brink of dying. And we turned it all around with jobs and balanced budgets and rising credit and tax cuts, and the state is unified, and people have hope again in Ohio."
745,332,KASICH,(APPLAUSE)
746,333,KELLY,Governor Christie?
747,334,CHRISTIE,"Well, thank you, Megyn. Listen, I was born into a middle class family in New Jersey. My dad came home from serving in the Army after having lost his father, worked in the Breyers ice cream plant in Newark, New Jersey. Was the first person to graduate from college. He put himself through college at night. My mom was a secretary."
748,334,CHRISTIE,"I was appointed United States attorney on September 10, 2001. And I spent the next seven years of my career fighting terrorism and putting terrorists in jail."
749,334,CHRISTIE,"I'm a conservative, pro-life governor in a state where it is really tough to be both. A state like New Jersey, with lots of Democrats, but still we cut taxes, we balanced budgets. We fought the teacher's union."
750,334,CHRISTIE,"This president has had weak leadership, which has led to bad choices. We have got to stop worrying about being loved and start worrying about being respected. And that's exactly how I'll lead our country."
751,334,CHRISTIE,(APPLAUSE)
752,335,WALLACE,"Senator Paul, closing statement."
753,336,PAUL,I'm a different kind of Republican. I've introduced a five-year balanced budget. I've introduced the largest tax cut in our history. I stood for ten and a half hours on the Senate floor to defend your right to be left alone.
754,336,PAUL,(APPLAUSE)
755,337,PAUL,"But I've also gone to Chicago. I've gone to Detroit. I've been to Ferguson, I've been to Baltimore, because I want our party to be bigger, better and bolder, and I'm the only one that leads Hillary Clinton in five states that were won by President Obama. I'm a different kind of Republican."
756,337,PAUL,(APPLAUSE)
757,338,BAIER,Senator Marco Rubio.
758,339,RUBIO,"Thank you. You know, both of my parents were born into poor families on the island of Cuba. They came to America because it was the only place where people like them could have a chance. Here in this country, they never made it big, but the very purpose of their life was to give us the chance to do all the things they never could."
759,339,RUBIO,"My father was a bartender. And the journey from the back of that bar to this stage tonight, to me, that is the essence of the American dream. It is what makes our nation different. And I'm running for president because I want that to still be possible for the people trying to do that now. I run for president because I believe that we can't just save the American dream; we can expand it to reach more people and change more lives than ever before. And that's why I'm asking for your vote. So we can make America greater than it has ever been. And make this century a new American century."
760,339,RUBIO,(APPLAUSE)
761,340,BAIER,"Thank you, Senator."
762,341,KELLY,Senator Ted Cruz.
763,342,CRUZ,"If I'm elected president, let me tell you about my first day in office. The first thing I intend to do is to rescind every illegal and unconstitutional executive action taken by Barack Obama."
764,342,CRUZ,(APPLAUSE)
765,343,CRUZ,The next thing I intend to do is instruct the Department of Justice to open an investigation into these videos and to prosecute Planned Parenthood for any criminal violations.
766,343,CRUZ,(APPLAUSE)
767,344,CRUZ,"The next thing I intend to do is instruct the Department of Justice and the IRS to start (sic) persecuting religious liberty, and then intend to cancel the Iran deal, and finally move the U.S. embassy in Israel to Jerusalem. c (APPLAUSE)"
