SentenceNo,SequenceNo,Speaker,Text,PolarityScore
487,223,HUCKABEE,"Well, lets all be reminded, 60 million Americans are on Social Security, 60 million. A third of those people depend on 90% of their income from Social Security. Nobody in this country is on Social Security because they made the decision when they were starting work at 14 that they wanted to trust some of their money with the government.",0.016666666666666666
488,223,HUCKABEE,"The government took it out of their check whether they wanted them to or not. And, if person goes to 65, they're going to spend 51 years with the government reaching into their pocket at every paycheck.",0.0
489,223,HUCKABEE,"Now, here's the point, whose fault is it that the system is screwed up? Is it the recipients, or is it the government? And, if Congress wants to mess with the retirement program, why don't we let them start by changing their retirement program, and not have one, instead of talking about getting rid of Social Security and Medicare that was robbed $700 billion dollars to pay for Obamacare.",0.01944444444444445
490,223,HUCKABEE,"It's always that the government figures that they can do this off the backs of people, many of whom are poor, and depend on that money, and I just think it's fundamentally lying to people and stealing from them, and we shouldn't be doing it.",0.04999999999999999
491,223,HUCKABEE,(APPLAUSE),0.0
492,224,CHRISTIE,Chris...,0.0
493,225,WALLACE,...Thirty seconds.,0.0
494,226,CHRISTIE,"Yeah, sure. And, I don't disagree with ending Congress' retirement program. I'm a governor, I don't have a retirement program in my state, and I don't disagree with that. But, here's the news to the American people, he's complaining about the lying and stealing. The lying and stealing has already occurred. The trust fund is filled with IOU's. We can't fix the problem just by ending (ph) Congress' retirement, that's worth about, ""this"" much.",0.25
495,226,CHRISTIE,"We need to go at the fundamental problem, and the fundamental problem is that this system is broken. It has been stolen from. We have been lied to, and we need a strong leader to tell the truth and fix...",-0.4
496,227,WALLACE,"...Alright, this is it. Thirty Seconds, finally.",0.0
497,228,HUCKABEE,"Well, you ask about how we fund it. One of the reasons that Social Security is in so much trouble is that the only funding stream comes from people who get a wage. The people who get wages is declining dramatically. Most of the income in this country is made by people at the top who get dividends and -- and capital gains.",-0.05555555555555556
498,229,HUCKABEE,"The fair (ph) transforms the process by which we fund Social Security and Medicare because the money paid in consumption is paid by everybody, including illegals, prostitutes, pimps, drug dealers, all the people that are freeloading off the system now.",0.36666666666666664
499,229,HUCKABEE,(APPLAUSE),0.0
500,229,HUCKABEE,That's why it ought to be a transformed system.,0.0
501,229,HUCKABEE,(APPLAUSE),0.0
502,230,WALLACE,All right. Enough.,0.2857142857142857
503,230,WALLACE,(APPLAUSE),0.0
504,231,WALLACE,Mr. Trump.,0.0
505,232,KELLY,(OFF MIKE) Sounds like somebody's a little R-rated.,-0.1875
506,232,KELLY,(APPLAUSE),0.0
507,233,WALLACE,"Mr. Trump, you talk a lot about how you are the person on this stage to grow the economy. I want to ask you about your business record. Trump corporations -- Trump corporations, casinos and hotels, have declared bankruptcy four times over the last quarter-century.",0.0
508,233,WALLACE,"In 2011, you told Forbes Magazine this ""I've used the laws of the country to my advantage."" But at the same time, financial experts involved in those bankruptcies say that lenders to your companies lost billions of dollars.",0.0
509,233,WALLACE,"Question sir, with that record, why should we trust you to run the nation's business?",0.0
510,234,TRUMP,"Because I have used the laws of this country just like the greatest people that you read about every day in business have used the laws of this country, the chapter laws, to do a great job for my company, for myself, for my employees, for my family, et cetera.",0.9
511,234,TRUMP,"I have never gone bankrupt, by the way. I have never.",0.0
512,234,TRUMP,But out of hundreds of deals...,0.0
513,235,WALLACE,"No, but the concept sir...",0.0
514,236,TRUMP,Excuse me. Excuse me.,-0.05
515,237,WALLACE,"... that's your line, but your companies have gone bankrupt.",0.0
516,238,TRUMP,"Excuse me, what am I saying? Out of hundreds of deals that I've done, hundreds, on four occasions I've taken advantage of the laws of this country, like other people. I'm not going to name their names because I'm not going to embarrass, but virtually every person that you read about on the front page of the business sections, they've used the law.",0.0
517,238,TRUMP,"The difference is, when somebody else uses those laws, nobody writes about it. When I use it, they say, ""Trump, Trump, Trump."" The fact is, I built a net worth of more than $10 billion. I have a great, great company. I employ thousands of people. And I'm very proud of the job I did.",0.0
518,238,TRUMP,"Again Chris, hundreds and hundreds of deals. Four times, I've taken advantage of the laws. And frankly, so has everybody else in my position.",0.0
519,239,WALLACE,"Well sir, let's just talk about the latest example...",0.5
520,239,WALLACE,(APPLAUSE),0.0
521,239,WALLACE,"... which is Trump Entertainment Resorts, which went bankrupt in 2009. In that case alone, lenders to your company lost over $1 billion and more than 1,100 people were laid off.",0.5
522,240,TRUMP,"Well, I...",0.0
523,241,WALLACE,Is that the way that you'd run the country?,0.0
524,242,TRUMP,"Let me just tell you about the lenders. First of all, these lenders aren't babies. These are total killers. These are not the nice, sweet little people that you think, OK?",0.315625
525,242,TRUMP,(LAUGHTER),0.0
526,242,TRUMP,(APPLAUSE),0.0
527,242,TRUMP,"You know, I mean you're living in a world of the make-believe, Chris, you want to know the truth.",-0.3125
528,242,TRUMP,(APPLAUSE),0.0
529,242,TRUMP,"And I had the good sense to leave Atlantic City, which by the way, Caesars just went bankrupt. Every company, Chris can tell you, every company virtually in Atlantic City went bankrupt.",0.7
530,242,TRUMP,(LAUGHTER),0.0
531,242,TRUMP,Every company.,0.0
532,242,TRUMP,"And let me just tell you. I had the good sense, and I've gotten a lot of credit in the financial pages, seven years ago I left Atlantic City before it totally cratered, and I made a lot of money in Atlantic City, and I'm very proud of it. I want to tell you that. Very, very proud of it.",0.33999999999999997
533,243,WALLACE,So...,0.0
534,244,TRUMP,"And by the way, this country right now owes $19 trillion. And they need somebody like me to straighten out that mess.",-0.175
535,244,TRUMP,(APPLAUSE),0.0
536,245,WALLACE,Senator Rubio.,0.0
537,245,WALLACE,"Senator Rubio, more than 3,000 people sent us questions about the economy and jobs on Facebook. And here is a video question from Tania Cioloko from Philadelphia. Here she is.",0.5
538,245,WALLACE,(BEGIN VIDEO CLIP),0.0
539,246,QUESTION,Please describe one action you would do to make the economic environment more favorable for small businesses and entrepreneurs and anyone dreaming of opening their own business.,0.22999999999999998
540,246,QUESTION,(CLOSE VIDEO CLIP),0.0
541,247,RUBIO,That's a great question.,0.8
542,248,WALLACE,"Senator, how do you answer Tania?",0.0
543,249,RUBIO,That's a great question.,0.8
544,249,RUBIO,"First of all, it begins by having leaders that recognize that the economy we live in today is dramatically different from the one we had five years ago. It's an economy that now has placed us in global competition with dozens of other countries around the world.",0.12878787878787878
545,249,RUBIO,"Now, the big companies that have connections with Washington, they can affect policies to help them, but the small companies like the one Tania is talking about, they're the ones that are struggling.",-0.125
546,249,RUBIO,"The first thing we need to do is we need to even out the tax code for small businesses so that we lower their tax rate to 25 percent, just as we need to lower it for all businesses.",0.0
547,249,RUBIO,We need to have a regulatory budget in America that limits the amount of regulations on our economy. We need to repeal and replace Obamacare and we need to improve higher education so that people can have access to the skills they need for 21st century jobs.,0.125
548,249,RUBIO,"And last but not least, we need to repeal Dodd-Frank. It is eviscerating small businesses and small banks.",0.075
549,249,RUBIO,(APPLAUSE),0.0
550,249,RUBIO,"20 -- over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out over the -- since Dodd-Frank has passed. We need to repeal and replace Dodd-Frank. We need to make America fair again for all businesses, but especially those being run by small business owners.",-0.25
551,250,WALLACE,"Senator Rubio, thank you.",0.0
552,250,WALLACE,(APPLAUSE),0.0
553,251,BAIER,"Gentlemen, another question for a few of you.",-0.2
554,251,BAIER,"Yesterday, just yesterday, President Obama criticized Republican lawmakers trying to block the Iran deal, calling them knee-jerk partisans, adding that hardliners in Iran who chant ""death to America"" were quote, ""making common cause with the Republican caucus.""",-0.3
555,251,BAIER,Here's what two of your opponents on the five p.m. debate stage said about Iran.,0.0
556,251,BAIER,(BEGIN VIDEO CLIP),0.0
557,252,PERRY,I will tell you one thing. I would've a whole lot rather had Carly Fiorina over there doing our negotiation than John Kerry. Maybe we would've gotten a deal where we didn't give everything away.,0.2
558,252,PERRY,"But the issue for us is to have a Congress that stands up and says not only no, but hell no, to this money going to a regime that is going to use it for terror...",0.0
559,252,PERRY,(END VIDEO CLIP),0.0
560,252,PERRY,(BEGIN VIDEO CLIP),0.0
561,253,FIORINA,"When America does not lead, the world is a dangerous and a tragic place. This is a bad deal. Obama broke every rule of negotiation.",-0.675
562,253,FIORINA,"Yes, our allies are not perfect, but Iran is at the heart of most of the evil that is going on in the Middle East through their proxy.",-0.25
563,253,FIORINA,(END VIDEO CLIP),0.0
564,254,BAIER,"Now, I wanna ask a few of you this. First, Governor Walker.",-0.2
565,254,BAIER,"You've said that you would tear up the Iran deal on day one. If this deal is undone, what then?",0.0
566,255,WALKER,"Well, first off, let's remember. I still remember, as a kid, tying a yellow ribbon around a tree in front of my house during the 444 days that Iran held 52 Americans hostage. Iran is not a place we should be doing business with.",0.0
567,255,WALKER,"To me, you terminate the deal on day one, you reinstate the sanctions authorized by Congress, you go to Congress and put in place even more crippling sanctions in place, and then you convince our allies to do the same.",0.25
568,255,WALKER,"This is not just bad with Iran, this is bad with ISIS. It is tied together, and, once and for all, we need a leader who's gonna stand up and do something about it.",0.0
569,255,WALKER,It's yet another example of the failed foreign policy of the Obama-Clinton doctrine.,-0.3125
570,255,WALKER,(APPLAUSE),0.0
571,256,BAIER,"Senator Paul, would you tear up the deal on day one?",0.0
572,257,PAUL,"I oppose the Iranian deal, and will vote against it. I don't think that the president negotiated from a position of strength, but I don't immediately discount negotiations.",0.0
573,257,PAUL,"I'm a Reagan conservative. Reagan did negotiate with the Soviets. But you have to negotiate from a position of strength, and I think President Obama gave away too much, too early.",0.15000000000000002
574,257,PAUL,"If there's going to be a negotiation, you're going to have to believe somehow that the Iranians are going to comply. I asked this question to John Kerry, I said ""do you believe they're trustworthy?"" and he said ""No.""",0.0
575,257,PAUL,"And I said, ""well, how are we gonna get them to comply?"" I would have never released the sanctions before there was consistent evidence of compliance.",0.25
576,258,BAIER,"Governor Huckabee, what do you think about what Senator Paul just said?",0.0
577,259,HUCKABEE,"Ronald Reagan said ""trust, but verify."" President Obama is ""trust, but vilify."" He trusts our enemies and vilifies everyone who disagrees with him.",0.0
578,259,HUCKABEE,And the reason we disagree with him has nothing ot do with party.,0.0
579,259,HUCKABEE,(APPLAUSE),0.0
580,259,HUCKABEE,(CROSSTALK),0.0
581,260,HUCKABEE,It has to do with the incredibly dangerous place that this world is gonna be as a result of a deal in which we got nothing.,-0.6
582,260,HUCKABEE,"We didn't even get four hostages out. We got nothing, and Iran gets everything they want.",0.0
583,260,HUCKABEE,"We said we would have anywhere, anytime negotiations and inspections, we gave that up. We said that we would make sure that they didn't have any nuclear capacity, we gave that up.",0.5
584,260,HUCKABEE,"The president can't tell you what we got. I'll tell you what the world got. The world has a burgeoning nuclear power that didn't, as the Soviets, say ""we might defend ourselves in a war.""",0.0
585,260,HUCKABEE,"What the Iranians have said is, ""we will wipe Israel off the face of the map, and we will bring death to America."" When someone points a gun at your head and loads it, by God, you ought to take them seriously, and we need to take that seriously.",-0.3333333333333333
586,261,BAIER,"Thank you, gentlemen.",0.0
587,262,KELLY,"Well, the first debate night of the 2016 presidential campaign continues from Cleveland after a short time-out. Stick around. Social issues, next.",0.125
588,262,KELLY,(COMMERCIAL BREAK),0.0
589,263,KELLY,"Senator Rubio, you favor a rape and incest exception to abortion bans. Cardinal Timothy Dolan of New York just said yesterday those exceptions are preposterous. He said they discriminate against an entire class of human beings. If you believe that life begins at conception, as you say you do, how do you justify ending a life just because it begins violently, through no fault of the baby?",-0.8
590,264,RUBIO,"Well, Megyn, first of all, I'm not sure that that's a correct assessment of my record. I would go on to add that I believe all--",0.0
591,265,KELLY,You don't favor a rape and incest exception?,0.0
592,266,RUBIO,I have never said that. And I have never advocated that. What I have advocated is that we pass law in this country that says all human life at every stage of its development is worthy of protection.,0.16666666666666666
593,266,RUBIO,"In fact, I think that law already exists. It is called the Constitution of the United States.",0.0
594,266,RUBIO,(APPLAUSE),0.0
595,267,RUBIO,"And let me go further. I believe that every single human being is entitled to the protection of our laws, whether they can vote or not. Whether they can speak or not. Whether they can hire a lawyer or not. Whether they have a birth certificate or not. And I think future generations will look back at this history of our country and call us barbarians for murdering millions of babies who we never gave them a chance to live.",0.04545454545454545
596,267,RUBIO,(APPLAUSE),0.0
597,268,KELLY,"Mr. Trump, in 1999, you said you were, quote, ""very pro- choice."" Even supporting partial-birth abortion. You favored an assault weapons ban as well. In 2004, you said in most cases you identified as a Democrat. Even in this campaign, your critics say you often sound more like a Democrat than a Republican, calling several of your opponents on the stage things like clowns and puppets. When did you actually become a Republican?",0.3
598,269,TRUMP,I don't think they like me very much. I'll tell you what. I've evolved on many issues over the years. And you know who else has? Is Ronald Reagan evolved on many issues.,0.5
599,269,TRUMP,"And I am pro-life. And if you look at the question, I was in business. They asked me a question as to pro-life or choice. And I said if you let it run, that I hate the concept of abortion. I hate the concept of abortion. And then since then, I've very much evolved.",-0.8
600,269,TRUMP,"And what happened is friends of mine years ago were going to have a child, and it was going to be aborted. And it wasn't aborted. And that child today is a total superstar, a great, great child. And I saw that. And I saw other instances.",0.0
601,269,TRUMP,"And I am very, very proud to say that I am pro-life.",1.0
602,269,TRUMP,"As far as being a Republican is concerned, I come from a place, New York City, which is virtually, I mean, it is almost exclusively Democrat. And I have really started to see some of the negatives -- as an example, and I have a lot of liking for this man, but the last number of months of his brother's administration were a catastrophe. And unfortunately, those few months gave us President Obama. And you can't be happy about that.",0.1
603,269,TRUMP,(APPLAUSE),0.0
604,270,KELLY,"Governor Bush, I want to ask you, on the subject of name calling of your fellow candidates, a story appeared today quoting an anonymous GOP donor who said you called Mr. Trump a clown, a buffoon, something else that cannot be repeated on television.",-0.16666666666666666
605,271,BUSH,None of which is true.,0.35
606,272,KELLY,Is it true?,0.35
607,273,BUSH,No. It's not true. But I have said that Mr. Trump's language is divisive.,0.0
608,273,BUSH,"I want to win. I want one of these people here or the ones at 5:00, to be the next president of the United States.",0.0
609,273,BUSH,"We're not going on win by doing what Barack Obama and Hillary Clinton do each and every day. Dividing the country. Saying, creating a grievance kind of environment. We're going to win when we unite people with a hopeful, optimistic message. I have that message because I was a governor of a state that saw people lifted up, because we had high sustained economic growth. Our economy grew at double the rate of the nation. We created 1.3 million jobs. We led the nation seven out of those eight years. We were only one of two states that went to AAA bond rating. I cut taxes, $19 billion. If you do that and apply conservative principles the right way, you create an environment where everybody rises up. That's how we're going to win. Campaigning in places to give people hope that their life is better because too many people are suffering today in America.",0.18
610,274,KELLY,"Mr. Trump, 30 seconds.",0.0
611,275,TRUMP,"First of all, Jeb, I am very happy that you denied that, and I appreciate that very much. He is a true gentleman. He really is.",0.5033333333333333
612,275,TRUMP,"One thing he did say, and I mean that. The one thing he did say about me, however, was my tone. And I also understand that. But when you have people that are cutting Christians' heads off, when you have a world that the border and at so many places, that it is medieval times, we've never -- it almost has to be as bad as it ever was in terms of the violence and the horror, we don't have time for tone. We have to go out and get the job done.",-0.19999999999999996
613,275,TRUMP,(APPLAUSE),0.0
614,276,KELLY,"The subject of gay marriage and religious liberty. Governor Kasich, if you had a son or daughter who was gay or lesbian, how would you explain to them your opposition to same-sex marriage?",0.4166666666666667
615,277,KASICH,"Well, look, I'm an old-fashioned person here, and I happen to believe in traditional marriage. But I've also said the court has ruled --",0.0
616,278,KELLY,How would you -- how would you explain it to a child?,0.0
617,279,KASICH,"Wait, Megyn, the court has ruled, and I said we'll accept it. And guess what, I just went to a wedding of a friend of mine who happens to be gay. Because somebody doesn't think the way I do, doesn't mean that I can't care about them or can't love them. So if one of my daughters happened to be that, of course I would love them and I would accept them. Because you know what?",0.09375
618,279,KASICH,(APPLAUSE),0.0
619,280,KASICH,That's what we're taught when we have strong faith.,0.4333333333333333
620,280,KASICH,(APPLAUSE),0.0
621,281,KASICH,"So the issues like that, issues like that are planted to divide us. I think the simple fact of the matter is, and this is where I would agree with Jeb, and I've been saying it all along, we need to give everybody a chance, treat everybody with respect, and let them share in this great American dream that we have, Megyn. So, look, I'm going to love my daughters, I'm going to love them no matter what they do. Because, you know what, God gives me unconditional love. I'm going to give it to my family and my friends and the people around me.",0.26666666666666666
622,282,KELLY,"Senator Paul, in the wake of the Supreme Court's ruling on same sex marriage, Carol Fox on Facebook want to know the following. Quote, what will you do to ensure Christians are not prosecuted for speaking out against gay marriage and will Christians be forced to conduct business that conflicts with their religious beliefs?",0.03888888888888888
623,283,PAUL,"Look, I don't want my marriage or my guns registered in Washington. And if people have an opinion, it's a religious opinion that is heartly felt, obviously they should be allowed to practice that and no government should interfere with them. One of the things, one of the things that really got to me was the thing in Houston where you had the government, the mayor actually, trying to get the sermons of ministers. When the government tries to invade the church to enforce its own opinion on marriage, that's when it's time to resist.",0.0
624,284,KELLY,"Governor Walker, many in the Black Live Matter movement, and beyond, believe that overly-aggressive police officers targeting young African Americans is the civil rights issue of our time. Do you agree? And if so, how do you plan to address it? And if not, why not?",0.11393939393939394
625,285,WALKER,"Well, I think the most important thing we can do when it comes to policing -- it's something you've had a guest on who's a friend of mine Milwaukee County Sheriff David Clark, who's talked to me about this many times in the past -- it's about training. It's about making sure that law enforcement professionals, not only in the way in to their positions but all the way through their time, have the proper training, particularly when it comes to the use of force. And that we protect and stand up and support those men and women who are doing their jobs in law enforcement. And for the very few that don't, that there are consequences to show that we treat everyone the same here in America.",0.2875
626,286,KELLY,Thank you.,0.0
627,287,MODERATOR,"Coming up more of our debate, including questions about President Obama's foreign policy and these guys and their better ideas. Coming up.",0.2916666666666667
628,287,MODERATOR,(COMMERCIAL BREAK),0.0
629,288,BAIER,"Welcome back to Cleveland. Our next topic is foreign policy. Candidates, you may not have seen the late developing news today our Fox Pentagon team broke earlier this evening about a top Iranian general traveling to Moscow to meet with Russian President Vladimir Putin.",0.05
630,288,BAIER,"His name is General Qassem Soleimani, he's blamed for hundreds of U.S. troops death in Iraq, and Afghanistan. His trip to Russia appears to directly violate U.N. Security Council resolutions to confine him to Iran.",0.05000000000000002
631,288,BAIER,"So, Mr. Trump, if you were president, how would you respond to this?",0.0
632,289,TRUMP,"I would be so different from what you have right now. Like, the polar opposite. We have a president who doesn't have a clue. I would say he's incompetent, but I don't want to do that because that's not nice.",-0.32499999999999996
633,289,TRUMP,(LAUGHTER),0.0
634,290,TRUMP,"But if you look at the deals we make, whether it's the nuclear deal with 24 hour periods -- and by the way, before you get to the 24 hours, you have to go through a system. You look at Sergeant Bergdahl, we get Bergdahl, a traitor, and they get five of the big, great killers leaders that they want. We have people in Washington that don't know what they're doing. Now...",0.0
635,290,TRUMP,(APPLAUSE),0.0
636,291,TRUMP,I agree.,0.0
637,291,TRUMP,(APPLAUSE),0.0
638,292,TRUMP,"Now, with Iran, we're making a deal, you would say, we want him. We want out our prisoners. We want all these things, and we don't get anything. We're giving them $150 billion dollars plus, they are going to be -- I'll tell you what, if Iran was a stock, you folks should go out and buy it right now because you'll quadruple -- this, what's happening in Iran, is a disgrace, and it's going to lead to destruction in large portions of the world.",0.25
639,292,TRUMP,(APPLAUSE),0.0
640,293,BAIER,"Another new development today, Senior Defense officials tell Fox they strongly suspect Russia was behind the cyber attack on the Chairman of the Joint Chiefs office... (UNKNOWN): ...Please.",0.01742424242424239
641,294,BAIER,"...email. This comes in the wake of the director of national intelligence blaming the Chinese for the largest ever cyber attack, stealing personal data of tens of millions of Americans.",0.0
642,294,BAIER,"Senator Cruz, in your view, have Russia and China committed of cyber war, and if you were president, what would you do about it?",0.0
643,295,CRUZ,"Well, Bret, of course they have, and over the last six and a half years we've seen the consequences of the Obama-Clinton foreign policy. Leading from behind is a disaster. We have abandoned and alienated our friends and allies, and our enemies are stronger. Radical Islam is on the rise, Iran's on the verge of acquiring a nuclear weapon, China is waging cyber warfare against America, Russia -- General Soleimani, you just mentioned, the Iranian general is the head of the al Quds forces.",0.05000000000000002
644,295,CRUZ,"He's directly responsible for the murder of over 500 American servicemen in Iraq, and part of this Iranian deal was lifting the international sanctions on General Soleimani. The day General Soleimani flew back from Moscow to Iran was the day we believed that Russia used cyber warfare against the joint chiefs. We need a new commander in chief that will stand up to our enemies, and that will have credibility...",0.0625
645,295,CRUZ,(APPLAUSE),0.0
646,296,CRUZ,It is worth emphasizing that Iran released our hostages in 1981 the day Ronald Reagan was sworn into office.,0.3
647,296,CRUZ,(APPLAUSE),0.0
648,297,BAIER,"Dr. Carson, in August of 2012 President Obama famously declared Syrian President Bashar al-Assad used chemical weapons, quote, ""that's a red line for us,"" and that there would be enormous consequences.",0.16666666666666666
649,297,BAIER,"One year later, and with overwhelming evidence the Assad had, in fact, used chemical weapons and crossed that red line, President Obama declined to use military force against the Assad regime.",0.1
650,297,BAIER,"As president, would you have used military force there?",-0.1
651,298,CARSON,"Well, what we have to stop and think about is that we have weakened ourselves militarily to such an extent that if affects all of our military policies. Our Navy is at its smallest size since 1917; our Air Force, since 1940. In recent testimony, the commandant of the Marine Corps said half of the non-deployed units were not ready and you know, the sequester is cutting the heart out of our personnel. Our generals are retiring because they don't want to be part of this, and at the same time, our enemies are increasing.",-0.21666666666666667
652,298,CARSON,"Our -- our friends can't trust us anymore. You know, Ukraine was a nuclear-armed state. They gave away their nuclear arms with the understanding that we would protect them. We won't even give them offensive weapons.",0.0
653,298,CARSON,"You know, we turned our back on Israel, our ally. You know, and a situation like that, of course Obama's not going to be able to do anything. I would shore up our military first, because if you don't get the military right, nothing else is going to work.",0.08392857142857142
654,298,CARSON,(APPLAUSE),0.0
655,299,BAIER,"Governor Walker, as president, what would you do if Russian President Vladimir Putin started a campaign to destabilize NATO allies Estonia, Latvia, Lithuania, mirroring the actions Putin took at the early days of Ukraine?",0.05
656,300,WALKER,"Well first off, for the cyber attack with Russia the other day, it's sad to think right now, but probably the Russian and Chinese government know more about Hillary Clinton's e-mail server than do the members of the United States Congress.",0.0586734693877551
657,300,WALKER,(LAUGHTER),0.0
658,300,WALKER,(APPLAUSE),0.0
659,300,WALKER,"And -- and that has put our national security at risk. If I am president, he won't think about that. You know, Putin believes in the old Lenin adage you probe with bayonets. When you find mush, you push. When you find steel, you stop.",0.1
660,300,WALKER,"Under Obama and Clinton, we found a lot of mush over the last two years. We need to have a national security that puts steel in front of our enemies. I would send weapons to Ukraine. I would work with NATO to put forces on the eastern border of Poland and the Baltic nations, and I would reinstate, put in place back in the missile defense system that we had in Poland and in the Czech Republic. (APPLAUSE)",0.0
661,300,WALKER,We define (ph) steel.,0.0
662,301,BAIER,"Governor -- Governor Huckabee, the culture of the American military is definitely changing. Women are moving into combat roles. Don't Ask, Don't Tell has obviously been dropped. And now Defense Secretary Ashton Carter recently directed the military to prepare for a moment when it is welcoming transgender persons to serve openly.",-0.03333333333333333
663,301,BAIER,"As commander in chief, how would you handle that?",0.0
664,302,HUCKABEE,The military is not a social experiment. The purpose of the military is kill people and break things.,-0.1
665,302,HUCKABEE,(APPLAUSE),0.0
666,302,HUCKABEE,"It's not to transform the culture by trying out some ideas that some people think would make us a different country and more diverse. The purpose is to protect America. I'm not sure how paying for transgender surgery for soldiers, sailors, airmen, marines makes our country safer.",0.25
667,302,HUCKABEE,We've reduced the military by 25 percent...,-0.1
668,302,HUCKABEE,(APPLAUSE),0.0
669,302,HUCKABEE,"... under President Obama. The disaster is that we've forgotten why we have a military. The purpose of it is to make sure that we protect every American, wherever that American is, and if an American is calling out for help, whether it's in Benghazi or at the border, then we ought to be able to answer it.",0.2
670,302,HUCKABEE,"We've not done that because we've decimated our military. We're flying B-52s. The most recent one that was put in service was November of 1962. A lot of the B-52s we're flying, we've only got 44 that are in service combat ready, and the fact is, most of them are older than me. And that's pretty scary.",0.21666666666666665
671,302,HUCKABEE,(LAUGHTER),0.0
672,302,HUCKABEE,(APPLAUSE),0.0
673,303,BAIER,"Senator Paul, the first budget your proposed as senator cut all financial aid to Israel. You have since changed your view on that issue. What made you change your mind.",0.125
674,304,PAUL,"Well, let's be clear, I'm the only one on the stage who actually has a five-year budget that balances. I've put pencil to paper...",0.03333333333333334
675,305,(UNKNOWN),I do.,0.0
676,306,PAUL,"... and I've said -- and I've said I would cut spending, and I've said exactly where. Each one of my budgets has taken a meat axe to foreign aid, because I think we ought to quit sending it to countries that hate us.",-0.4625
677,306,PAUL,(APPLAUSE),0.0
678,306,PAUL,"I think we ought to quit sending it to countries that burn our flag. Israel is not one of those. But even Benjamin Netanyahu said that ultimately, they will be stronger when they're independent. My position is exactly the same.",0.0
679,306,PAUL,"We shouldn't borrow money from China to send it anywhere, but why don't we start with eliminating aid to our enemies.",0.0
680,307,BAIER,OK. But you still say that Israel could be one of the countries that is cut from financial aid?,0.0
681,308,PAUL,"I still say exactly what my original opinion is. Do you borrow money from China to send it to anyone? Out of your surplus, you can help your allies, and Israel is a great ally. And this is no particular animus of Israel, but what I will say, and I will say over and over again, we cannot give away money we don't have.",-0.08333333333333333
682,308,PAUL,We do not project power from bankruptcy court. We're borrowing a million dollars a minute.,0.0
683,308,PAUL,(APPLAUSE),0.0
684,308,PAUL,It's got to stop somewhere.,0.0
685,309,BAIER,"Governor Christie, what do you think of that answer?",0.0
686,310,CHRISTIE,"Well, listen.",0.0
687,310,CHRISTIE,"You know, if we want to deal with these issues, we have to deal with them in a way that makes sense.",0.0
688,310,CHRISTIE,"I agree with what Dr. Carson said earlier. The first thing we need to do to make America stronger is to strengthen our military, and I put out a really specific plan no less than 500,000 active duty soldiers in the Army. No less than 185,000 active duty marines in the Marine Corps. Bring us to a 350 ship Navy again, and modernize the Ohio class of submarines, and bring our Air Force back to 2,600 aircraft that are ready to go.",0.02
689,310,CHRISTIE,"Those are the kind of things that are going to send a clear message around the world. Those are the things that we need to start working on immediately to make our country stronger and make it better. Those are the things that we need to be able to be doing. And as we move towards dealing with foreign aid, I don't disagree with Senator Paul's position that we shouldn't be funding our enemies. But I absolutely believe that Israel is a priority to be able to fund and keep them strong and safe after eight years of this administration.",0.4083333333333333
690,310,CHRISTIE,(APPLAUSE),0.0
691,311,BAIER,"Governor, thank you.",0.0
692,312,CRUZ,"Brett, can I -- Brett, can I jump in on this one?",0.0
693,313,BAIER,"Senator, we're going to finish up with some more questions, thank you.",0.5
694,314,KELLY,"We have to stand you by, because after the break, we're going to let the candidates make their closing statements, their final thoughts, and God.",0.0
695,314,KELLY,Stay tuned for that.,0.0
696,314,KELLY,(COMMERCIAL BREAK),0.0
697,315,KELLY,Welcome back.,0.4
698,315,KELLY,"In our final moments here together, we're going to allow the candidates to offer their final thoughts. But first, we want to ask them an interesting closing question from Chase Norton on Facebook, who wants to know this of the candidates ""I want to know if any of them have received a word from God on what they should do and take care of first.""",0.3
699,315,KELLY,"Senator Cruz, start from you. Any word from God?",0.0
700,316,CRUZ,"Well, I am blessed to receive a word from God every day in receiving the scriptures and reading the scriptures. And God speaks through the Bible.",0.0
701,316,CRUZ,(APPLAUSE),0.0
702,317,CRUZ,"I'm the son of a pastor and evangelist and I've described many times how my father, when I was a child, was an alcoholic. He was not a Christian. And my father left my mother and left me when I was just three years old.",0.125
703,317,CRUZ,And someone invited him to Clay Road Baptist Church. And he gave his heart to Jesus and it turned him around. And he got on a plane and he flew back to my mother and me.,0.0
704,317,CRUZ,(APPLAUSE),0.0
705,318,CRUZ,"I would also note that the scripture tells us, ""you shall know them by their fruit."" We see lots of ""campaign conservatives."" But if we're going to win in 2016, we need a consistent conservative, someone who has been a fiscal conservative, a social conservative, a national security conservative.",0.36111111111111116
706,318,CRUZ,"There are real differences among the candidates on issues like amnesty, like Obamacare, like religious liberty, like life and marriage. And I have been proud to fight and stand for religious liberty, to stand against Planned Parenthood, to defend life for my entire career.",0.26666666666666666
707,318,CRUZ,And I will be proud to continue to do so as president of the United States.,0.8
708,318,CRUZ,(CHEERING AND APPLAUSE),0.0
709,319,KELLY,"Governor Kasich, same question.",0.0
710,320,KASICH,"Well, Megyn, my father was a mailman. His father was a coal miner. My mother's mother could barely speak English. And their son today stands on this podium in the great state of Ohio not only as the governor, but a candidate for president of the United States.",0.4
711,320,KASICH,(CHEERING AND APPLAUSE),0.0
